full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
AIPOCAI/CVE-2021-39201,PoC for exploiting CVE-2021-39201 : WordPress is a free and open-source content management system written in PHP and paired with a MySQL or MariaDB database. ### Impact The issue allows an authenticated but low-privileged user (like contributor/author) to ,https://github.com/AIPOCAI/CVE-2021-39201,"['cve poc', 'cve-2 OR cve_2']",2,2021-10-05T11:17:12+0000,1935,0,Shell,0,['CVE-2021-39201']
AKIA27TACKEDYE76PUGU/CVE-2020-14119,"PoC for exploiting CVE-2020-14119 : There is command injection in the addMeshNode interface of xqnetwork.lua, which leads to command execution under administrator authority on Xiaomi router AX3600 with rom versionrom< 1.1.12",https://github.com/AKIA27TACKEDYE76PUGU/CVE-2020-14119,"['command injection', 'cve poc', 'cve-2 OR cve_2']",3,2021-10-05T11:17:16+0000,1935,0,Shell,0,['CVE-2020-14119']
hassan-turi/Linux-Privilege-Escalation-Exploits,None,https://github.com/hassan-turi/Linux-Privilege-Escalation-Exploits,['exploit'],1,2021-10-05T18:05:17+0000,11,1,C,0,[]
hacknotes/CVE-2019-15107-Exploit,None,https://github.com/hacknotes/CVE-2019-15107-Exploit,"['cve-2 OR cve_2', 'exploit']",2,2021-10-16T13:59:12+0000,9,0,Python,0,['CVE-2019-15107']
WizzzStark/CVE-2019-12840.py,POC: CVE-2019-12840 (Authenticated RCE - Webmin Package Updates),https://github.com/WizzzStark/CVE-2019-12840.py,"['cve poc', 'cve-2 OR cve_2', 'rce', 'rce poc']",4,2021-10-05T18:12:19+0000,0,0,Python,0,['CVE-2019-12840']
hac425xxx/heap-exploitation-in-real-world,None,https://github.com/hac425xxx/heap-exploitation-in-real-world,['exploit'],1,2021-10-24T13:57:03+0000,5512,158,,17,[]
habibiefaried/CVE-2021-41773-PoC,PoC for CVE-2021-41773 with docker to demonstrate,https://github.com/habibiefaried/CVE-2021-41773-PoC,"['cve poc', 'cve-2 OR cve_2']",2,2021-10-06T05:39:24+0000,7,1,Shell,0,['CVE-2021-41773']
hh-hunter/cve-2021-24499,None,https://github.com/hh-hunter/cve-2021-24499,['cve-2 OR cve_2'],1,2021-10-06T03:44:53+0000,54173,0,PHP,0,['CVE-2021-24499']
rahmanhabib010/Time-series-analysis-by-Sequence-Modelling,"Modeling multivariate time series has long been an attractive subject from a diverse range of fields including renewable energy, economics, finance, and traffic. A basic assumption behind multivariate time series forecasting is that its variables depend on",https://github.com/rahmanhabib010/Time-series-analysis-by-Sequence-Modelling,['exploit'],1,2021-10-06T07:29:42+0000,5363,0,Jupyter Notebook,0,[]
hritik289/Penetration-Testing,"Kali Linux - Metasploit _ Spider attack,  Brute force, Forced browse directory attack , Sql Injection",https://github.com/hritik289/Penetration-Testing,['metasploit module OR payload'],1,2021-10-06T04:42:43+0000,0,0,,0,[]
TishcaTpx/cve-2021-41773-nse,CVE-2021-41773.nse,https://github.com/TishcaTpx/cve-2021-41773-nse,['cve-2 OR cve_2'],1,2021-10-06T05:23:16+0000,10,0,,1,['CVE-2021-41773']
creadpag/CVE-2021-41773-POC,CVE-2021-41773,https://github.com/creadpag/CVE-2021-41773-POC,"['cve poc', 'cve-2 OR cve_2']",2,2021-10-06T05:48:55+0000,11,0,Lua,0,['CVE-2021-41773']
blasty/CVE-2021-41773,CVE-2021-41773 playground,https://github.com/blasty/CVE-2021-41773,['cve-2 OR cve_2'],1,2021-10-07T17:56:38+0000,1,48,Dockerfile,20,['CVE-2021-41773']
itsecurityco/CVE-2021-41773,CVE-2021-41773 POC with Docker,https://github.com/itsecurityco/CVE-2021-41773,"['cve poc', 'cve-2 OR cve_2']",2,2021-10-06T03:37:20+0000,12,0,Dockerfile,0,['CVE-2021-41773']
ITRI625/ITRI625.github.io,A static blog hosted for the Computer Security II (ITRI625) Metasploit Project,https://github.com/ITRI625/ITRI625.github.io,['metasploit module OR payload'],1,2021-10-18T13:46:36+0000,0,0,CSS,0,[]
SirAppSec/exploit-server,Static light nginx site to serve vulnerabilities,https://github.com/SirAppSec/exploit-server,['exploit'],1,2021-10-06T11:57:04+0000,14,0,JavaScript,0,[]
PentesterGuruji/CVE-2021-41773,Path Traversal vulnerability in Apache 2.4.49,https://github.com/PentesterGuruji/CVE-2021-41773,['cve-2 OR cve_2'],1,2021-10-06T11:07:40+0000,8,0,Shell,0,['CVE-2021-41773']
SonicWarrior1/zeroday,https://sonicwarrior1.github.io/zeroday/,https://github.com/SonicWarrior1/zeroday,['zeroday'],1,2021-10-06T10:19:30+0000,0,0,HTML,0,[]
ryirwansyah/dumb-mobile-application,"This repository contain, some mobile applications (android & iOS) that can be exploited. This repository has been made for learning purpose.",https://github.com/ryirwansyah/dumb-mobile-application,['exploit'],1,2021-10-06T10:39:02+0000,0,0,,0,[]
NotFoundHacker/KaliExploit,None,https://github.com/NotFoundHacker/KaliExploit,['exploit'],1,2021-10-22T10:59:36+0000,87,0,Python,0,[]
iikla/Vega-X-Source,Source of Vega X a free roblox exploit,https://github.com/iikla/Vega-X-Source,['exploit'],1,2021-10-23T18:21:12+0000,330,0,C#,0,[]
Ls4ss/CVE-2021-41773_CVE-2021-42013,"Apache HTTP Server 2.4.49, 2.4.50 - Path Traversal & RCE",https://github.com/Ls4ss/CVE-2021-41773_CVE-2021-42013,"['cve-2 OR cve_2', 'exploit', 'rce']",3,2021-10-09T19:37:29+0000,45,3,Shell,2,"['CVE-2021-41773', 'CVE-2021-42013']"
masahiro331/CVE-2021-41773,None,https://github.com/masahiro331/CVE-2021-41773,['cve-2 OR cve_2'],1,2021-10-05T19:17:29+0000,7,1,Dockerfile,0,['CVE-2021-41773']
TishcaTpx/POC-CVE-2021-41773,Poc.py ,https://github.com/TishcaTpx/POC-CVE-2021-41773,"['cve poc', 'cve-2 OR cve_2']",2,2021-10-05T21:29:59+0000,13,2,Python,0,['CVE-2021-41773']
Steven-Howe/w-extract,"w-extract creates custom wordlists by extracting pathnames (default behavior), parameter names, or parameter values from URLs to aid in web discovery and exploitation efforts.",https://github.com/Steven-Howe/w-extract,['exploit'],1,2021-10-06T15:41:36+0000,19,1,Python,0,[]
OppressionBreedsResistance/CVE-2021-1675-PrintNightmare,Working PowerShell POC,https://github.com/OppressionBreedsResistance/CVE-2021-1675-PrintNightmare,"['cve poc', 'cve-2 OR cve_2']",2,2021-10-05T20:18:20+0000,132,0,PowerShell,0,['CVE-2021-1675']
vishaljattan/zerodayclubwebsite,web,https://github.com/vishaljattan/zerodayclubwebsite,['zeroday'],1,2021-10-05T19:36:06+0000,0,0,HTML,0,[]
JadeGrey/MiscExploits,None,https://github.com/JadeGrey/MiscExploits,['exploit'],1,2021-10-11T21:00:29+0000,1,0,JavaScript,0,[]
GCTMLP/automated_attacks,automated attacks by scenario via Metasploit and Python,https://github.com/GCTMLP/automated_attacks,['metasploit module OR payload'],1,2021-10-05T20:43:14+0000,82,0,Python,0,[]
RyouYoo/CVE-2021-41773,Exploitation of CVE-2021-41773 a Directory Traversal in Apache 2.4.49.,https://github.com/RyouYoo/CVE-2021-41773,"['cve-2 OR cve_2', 'exploit']",2,2021-10-05T22:06:50+0000,3,8,Shell,1,['CVE-2021-41773']
cr7pt0pl4gu3/Pestilence,Shellcode loader written in rust. Strives to evade modern EDR solutions.,https://github.com/cr7pt0pl4gu3/Pestilence,['shellcode'],1,2021-10-30T14:21:00+0000,33,3,Rust,0,[]
Pccrise99/https-github.com-gushmazuko-metasploit_in_termux-raw-master-gushmazuko-InRelease,None,https://github.com/Pccrise99/https-github.com-gushmazuko-metasploit_in_termux-raw-master-gushmazuko-InRelease,['metasploit module OR payload'],1,2021-10-06T02:23:59+0000,0,0,,0,[]
Chadali2007/LynkSploit,None,https://github.com/Chadali2007/LynkSploit,['sploit'],1,2021-10-05T22:04:20+0000,0,0,,0,[]
strawbberrys/universal-exploit-executor,None,https://github.com/strawbberrys/universal-exploit-executor,['exploit'],1,2021-10-06T07:23:36+0000,15815,0,JavaScript,0,[]
oxctdev/CVE-2021-27651,bypass all stages of the password reset flow,https://github.com/oxctdev/CVE-2021-27651,['cve-2 OR cve_2'],1,2021-10-05T23:35:24+0000,3,0,,0,['CVE-2021-27651']
lorddemon/CVE-2021-41773-PoC,None,https://github.com/lorddemon/CVE-2021-41773-PoC,"['cve poc', 'cve-2 OR cve_2']",2,2021-10-05T23:56:32+0000,2,2,Python,0,['CVE-2021-41773']
mateusmesquitalima/Exploit-Roblox-F,None,https://github.com/mateusmesquitalima/Exploit-Roblox-F,['exploit'],1,2021-10-06T00:24:59+0000,24,0,C#,0,[]
itscarlosm/Red-vs-Blue-Project,"This is a Red Team vs. Blue Team scenario in which 3 other team members and myself played the role of both pentester and SOC analyst. As the Red Team, we attacked a vulnerable VM within our environment, ultimately gaining root access to the machine. As Blu",https://github.com/itscarlosm/Red-vs-Blue-Project,['exploit'],1,2021-10-06T00:07:58+0000,1442,0,,0,[]
AKIA27TACKEDYE76PUGU/CVE-2021-27044,PoC for exploiting CVE-2021-27044 : A Out-Of-Bounds Read/Write Vulnerability in Autodesk FBX Review version 1.4.0 may lead to remote code execution through maliciously crafted DLL files or information disclosure.,https://github.com/AKIA27TACKEDYE76PUGU/CVE-2021-27044,"['cve poc', 'cve-2 OR cve_2', 'remote code execution', 'vulnerability poc']",4,2021-10-05T11:16:22+0000,1935,0,Shell,0,['CVE-2021-27044']
AIPOCAI/CVE-2021-38156,"PoC for exploiting CVE-2021-38156 : In Nagios XI before 5.8.6, XSS exists in the dashboard page (/dashboards/#) when administrative users attempt to edit a dashboard.",https://github.com/AIPOCAI/CVE-2021-38156,"['cve poc', 'cve-2 OR cve_2']",2,2021-10-05T11:16:14+0000,1935,0,Shell,0,['CVE-2021-38156']
beefproject/beef,The Browser Exploitation Framework Project,https://github.com/beefproject/beef,['exploit'],1,2021-10-15T00:36:55+0000,21862,6037,JavaScript,1440,[]
AIPOCAI/CVE-2021-27340,"PoC for exploiting CVE-2021-27340 : OpenSIS Community Edition version <= 7.6 is affected by a reflected XSS vulnerability in EmailCheck.php via the ""opt"" parameter.",https://github.com/AIPOCAI/CVE-2021-27340,"['cve poc', 'cve-2 OR cve_2', 'vulnerability poc']",3,2021-10-05T11:16:09+0000,1935,0,Shell,0,['CVE-2021-27340']
AIPOCAI/CVE-2021-1939,"PoC for exploiting CVE-2021-1939 : Null pointer dereference occurs due to improper validation when the preemption feature enablement is toggled in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial ",https://github.com/AIPOCAI/CVE-2021-1939,"['cve poc', 'cve-2 OR cve_2']",2,2021-10-05T11:12:32+0000,0,0,Shell,0,['CVE-2021-1939']
AKIA27TACKEDYE76PUGU/CVE-2021-20828,PoC for exploiting CVE-2021-20828 : Cross-site scripting vulnerability in Order Status Batch Change Plug-in (for EC-CUBE 3.0 series) all versions allows a remote attacker to inject an arbitrary script via unspecified vectors.,https://github.com/AKIA27TACKEDYE76PUGU/CVE-2021-20828,"['attack poc', 'cve poc', 'cve-2 OR cve_2', 'vulnerability poc']",4,2021-10-05T11:12:36+0000,1935,0,Shell,0,['CVE-2021-20828']
AIPOCAI/CVE-2021-20825,PoC for exploiting CVE-2021-20825 : Cross-site scripting vulnerability in List (order management) item change plug-in (for EC-CUBE 3.0 series) Ver.1.1 and earlier allows a remote attacker to inject an arbitrary script via unspecified vectors.,https://github.com/AIPOCAI/CVE-2021-20825,"['attack poc', 'cve poc', 'cve-2 OR cve_2', 'vulnerability poc']",4,2021-10-05T11:12:40+0000,0,0,Shell,0,['CVE-2021-20825']
AIPOCAI/CVE-2021-29763,"PoC for exploiting CVE-2021-29763 : IBM Db2 for Linux, UNIX and Windows (includes Db2 Connect Server) 11.1 and 11.5 under very specific conditions, could allow a local user to keep running a procedure that could cause the system to run out of memory.and ca",https://github.com/AIPOCAI/CVE-2021-29763,"['cve poc', 'cve-2 OR cve_2']",2,2021-10-05T11:12:44+0000,0,0,Shell,0,['CVE-2021-29763']
AIPOCAI/CVE-2021-29825,"PoC for exploiting CVE-2021-29825 : IBM Db2 for Linux, UNIX and Windows (includes Db2 Connect Server) could disclose sensitive information when using ADMIN_CMD with LOAD or BACKUP. IBM X-Force ID: 204470.",https://github.com/AIPOCAI/CVE-2021-29825,"['cve poc', 'cve-2 OR cve_2']",2,2021-10-05T11:12:48+0000,0,0,Shell,0,['CVE-2021-29825']
AIPOCAI/CVE-2021-34573,"PoC for exploiting CVE-2021-34573 : In Enbra EWM in Version 1.7.29 together with several tested wireless M-Bus Sensors the events backflow and ""no flow"" are not reconized or misinterpreted. This may lead to wrong values and missing events.",https://github.com/AIPOCAI/CVE-2021-34573,"['cve poc', 'cve-2 OR cve_2']",2,2021-10-05T11:12:52+0000,0,0,Shell,0,['CVE-2021-34573']
AKIA27TACKEDYE76PUGU/CVE-2021-34571,PoC for exploiting CVE-2021-34571 : Multiple Wireless M-Bus devices by Enbra use Hard-coded Credentials in Security mode 5 without an option to change the encryption key. An adversary can learn all information that is available in Enbra EWM.,https://github.com/AKIA27TACKEDYE76PUGU/CVE-2021-34571,"['cve poc', 'cve-2 OR cve_2']",2,2021-10-05T11:12:56+0000,1935,0,Shell,0,['CVE-2021-34571']
AKIA27TACKEDYE76PUGU/CVE-2020-3960,"PoC for exploiting CVE-2020-3960 : VMware ESXi (6.7 before ESXi670-202006401-SG and 6.5 before ESXi650-202005401-SG), Workstation (15.x before 15.5.5), and Fusion (11.x before 11.5.5) contain an out-of-bounds read vulnerability in NVMe functionality. A mal",https://github.com/AKIA27TACKEDYE76PUGU/CVE-2020-3960,"['cve poc', 'cve-2 OR cve_2', 'vulnerability poc']",3,2021-10-05T11:13:00+0000,1935,0,Shell,0,['CVE-2020-3960']
AKIA27TACKEDYE76PUGU/CVE-2021-27662,PoC for exploiting CVE-2021-27662 : The KT-1 door controller is susceptible to replay or man-in-the-middle attacks where an attacker can record and replay TCP packets. This issue affects Johnson Controls KT-1 all versions up to and including 3.01,https://github.com/AKIA27TACKEDYE76PUGU/CVE-2021-27662,"['attack poc', 'cve poc', 'cve-2 OR cve_2']",3,2021-10-05T11:13:04+0000,1935,0,Shell,0,['CVE-2021-27662']
AKIA27TACKEDYE76PUGU/CVE-2021-30137,PoC for exploiting CVE-2021-30137 : Assyst 10 SP7.5 has authenticated XXE leading to SSRF via XML unmarshalling. The application allows users to send JSON or XML data to the server. It was possible to inject malicious XML data through several access points,https://github.com/AKIA27TACKEDYE76PUGU/CVE-2021-30137,"['cve poc', 'cve-2 OR cve_2']",2,2021-10-05T11:13:08+0000,1935,0,Shell,0,['CVE-2021-30137']
AKIA27TACKEDYE76PUGU/CVE-2021-3794,PoC for exploiting CVE-2021-3794 : vuelidate is vulnerable to Inefficient Regular Expression Complexity,https://github.com/AKIA27TACKEDYE76PUGU/CVE-2021-3794,"['cve poc', 'cve-2 OR cve_2', 'vulnerability poc']",3,2021-10-05T11:13:12+0000,1935,0,Shell,0,['CVE-2021-3794']
AKIA27TACKEDYE76PUGU/CVE-2021-3801,PoC for exploiting CVE-2021-3801 : prism is vulnerable to Inefficient Regular Expression Complexity,https://github.com/AKIA27TACKEDYE76PUGU/CVE-2021-3801,"['cve poc', 'cve-2 OR cve_2', 'vulnerability poc']",3,2021-10-05T11:13:15+0000,1935,0,Shell,0,['CVE-2021-3801']
AKIA27TACKEDYE76PUGU/CVE-2021-21798,"PoC for exploiting CVE-2021-21798 : An exploitable return of stack variable address vulnerability exists in the JavaScript implementation of Nitro Pro PDF. A specially crafted document can cause a stack variable to go out of scope, resulting in the applica",https://github.com/AKIA27TACKEDYE76PUGU/CVE-2021-21798,"['attack poc', 'cve poc', 'cve-2 OR cve_2', 'vulnerability poc']",4,2021-10-05T11:13:19+0000,1935,0,Shell,0,['CVE-2021-21798']
AIPOCAI/CVE-2020-24574,"PoC for exploiting CVE-2020-24574 : The client (aka GalaxyClientService.exe) in GOG GALAXY through 2.0.41 (as of 12:58 AM Eastern, 9/26/21) allows local privilege escalation from any authenticated user to SYSTEM by instructing the Windows service to execut",https://github.com/AIPOCAI/CVE-2020-24574,"['attack poc', 'cve poc', 'cve-2 OR cve_2']",3,2021-10-05T11:13:23+0000,0,0,Shell,0,['CVE-2020-24574']
AKIA27TACKEDYE76PUGU/CVE-2021-38176,"PoC for exploiting CVE-2021-38176 : Due to improper input sanitization, an authenticated user with certain specific privileges can remotely call NZDT function modules listed in Solution Section to execute manipulated query to gain access to Backend Databas",https://github.com/AKIA27TACKEDYE76PUGU/CVE-2021-38176,"['cve poc', 'cve-2 OR cve_2']",2,2021-10-05T11:13:32+0000,1935,0,Shell,0,['CVE-2021-38176']
AIPOCAI/CVE-2021-3812,PoC for exploiting CVE-2021-3812 : adminlte is vulnerable to Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/AIPOCAI/CVE-2021-3812,"['cve poc', 'cve-2 OR cve_2', 'vulnerability poc']",3,2021-10-05T11:12:29+0000,0,0,Shell,0,['CVE-2021-3812']
