full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
Offensive-Cyber/Binary-Exploitation,CPU Functionality Content For Binary Exploitation,https://github.com/Offensive-Cyber/Binary-Exploitation,['exploit'],1,2021-11-02T05:21:07+0000,346,4,,0,[]
KRYMZ0N/SimpleExploitFixer,A Simple Exploit Fixer plugin that aims to fix most lag machines ,https://github.com/KRYMZ0N/SimpleExploitFixer,['exploit'],1,2021-11-02T03:51:22+0000,16,1,Java,0,[]
I2rys/ODiscord,Collection of Discord hacking tools/fun stuff/exploits that is completely made using NodeJS.,https://github.com/I2rys/ODiscord,['exploit'],1,2021-11-02T09:29:13+0000,306,19,JavaScript,9,[]
PanosAntoniadis/emotion-gcn,[IEEE FG 2021] Official implementation: Exploiting Emotional Dependencies with Graph Convolutional Networks for Facial Expression Recognition,https://github.com/PanosAntoniadis/emotion-gcn,['exploit'],1,2021-11-02T11:26:39+0000,5425,4,Python,0,[]
GANG123gg/exploit,None,https://github.com/GANG123gg/exploit,['exploit'],1,2021-11-02T05:59:20+0000,3,0,Python,0,[]
Qclover/Gitlab_RCE_CVE_2021_22205,None,https://github.com/Qclover/Gitlab_RCE_CVE_2021_22205,"['cve-2 OR cve_2', 'rce']",2,2021-11-02T04:19:55+0000,4,0,Python,0,['CVE-2021-22205']
DracoFAAD/exploit-lib-roblox,None,https://github.com/DracoFAAD/exploit-lib-roblox,['exploit'],1,2021-11-02T14:42:04+0000,4,0,Lua,0,[]
shartware-rbx/injector,The code injector for Shartware.,https://github.com/shartware-rbx/injector,['exploit'],1,2021-11-02T07:58:37+0000,1,0,,0,[]
Nerkho/MS08-067,Updated MS08-067 Python exploit script for Python 3,https://github.com/Nerkho/MS08-067,['exploit'],1,2021-11-02T16:39:01+0000,0,0,Python,0,['MS08-067']
pmalmsten/trenchcoat,Trenchcoat is an interactive security brainstorming guide website that helps software engineers brainstorm things attackers might try to do to exploit a software system and ways to defend against them.,https://github.com/pmalmsten/trenchcoat,['exploit'],1,2021-11-02T15:59:50+0000,0,0,,0,[]
js-on/CVE-2021-42574,Generate malicious files using recently published bidi-attack (CVE-2021-42574),https://github.com/js-on/CVE-2021-42574,['cve-2 OR cve_2'],1,2021-11-02T15:33:40+0000,0,0,Python,0,['CVE-2021-42574']
mari6274/oauth-client-exploit,Applications that reproduce CVE-2021-22119,https://github.com/mari6274/oauth-client-exploit,['exploit'],1,2021-11-02T15:17:26+0000,0,0,Java,0,['CVE-2021-22119']
NineRiver7/Leviathan_Simple_Wargame_System,"A simple Wargame system , the target of exploitation is satisfying the needs of my QQ group Wargame party.",https://github.com/NineRiver7/Leviathan_Simple_Wargame_System,['exploit'],1,2021-11-02T14:32:44+0000,0,0,,0,[]
jessicascarborough/cissig,"The public repository including all code to recreate the analysis and figures from, ""Exploiting convergent evolution to derive a pan-cancer cisplatin sensitivity gene expression signature.""",https://github.com/jessicascarborough/cissig,['exploit'],1,2021-11-02T14:05:00+0000,0,0,,0,[]
YASOMASO/exploitation.github.io,None,https://github.com/YASOMASO/exploitation.github.io,['exploit'],1,2021-11-02T13:09:00+0000,0,0,,0,[]
m3hr44n/Simple-CTF-Exploit,None,https://github.com/m3hr44n/Simple-CTF-Exploit,['exploit'],1,2021-11-02T11:54:48+0000,0,1,Python,0,[]
mukund2201/Book-recommendation,In this project by exploiting similarities between users the model suggest book and also we tried some exploration on data to find popular books. ,https://github.com/mukund2201/Book-recommendation,['exploit'],1,2021-11-02T06:38:58+0000,0,0,,0,[]
Cosemz/CVE-2021-20837,MovableType XMLRPC  - RCE,https://github.com/Cosemz/CVE-2021-20837,"['cve-2 OR cve_2', 'rce']",2,2021-11-02T09:10:16+0000,1,0,,0,['CVE-2021-20837']
Devang-Solanki/Oauth-SAML-Exploits,None,https://github.com/Devang-Solanki/Oauth-SAML-Exploits,['exploit'],1,2021-11-02T06:23:29+0000,0,0,Ruby,0,[]
ProIntegritate/ExtractC2FromShellcode,Tool to extract C2 ip adresses from shellcode,https://github.com/ProIntegritate/ExtractC2FromShellcode,['shellcode'],1,2021-11-02T05:18:07+0000,0,0,Visual Basic .NET,0,[]
shartware-rbx/shartware,A Roblox cheat fully made by an artificial intelligence (GitHub Copilot).,https://github.com/shartware-rbx/shartware,['exploit'],1,2021-11-02T03:45:28+0000,0,0,,0,[]
plvhx/freebsd-shellcode,FreeBSD (x86 / x86-64) shellcode,https://github.com/plvhx/freebsd-shellcode,['shellcode'],1,2021-11-02T02:19:11+0000,0,0,C,0,[]
Stoneless1337/Fortnite-exploits-always-updating,Some fortnite exploits always updating from android1337,https://github.com/Stoneless1337/Fortnite-exploits-always-updating,['exploit'],1,2021-11-02T02:06:23+0000,0,1,,0,[]
chronoss09/sleirsgoevy755,7.5x Sleirsgoevy exploit,https://github.com/chronoss09/sleirsgoevy755,['exploit'],1,2021-11-02T01:44:45+0000,0,0,JavaScript,0,[]
ale106106106/lol,"for e,l in pairs({(function(l,...)_d3da9feab22b06ab=""This file was obfuscated using PSU Obfuscator 4.5.A _ https://www.psu.dev/ & discord.gg/psu"";local T=_d3da9feab22b06ab local B=l[""hFIGO""];local Z=l[((163996723-#(""perth is sus"")))];local a=l[(190845429)]",https://github.com/ale106106106/lol,['sploit'],1,2021-11-02T01:15:42+0000,0,0,,0,"['VU#36', 'VU#37', 'VU#38']"
HausemasterIssue/TickShift,The code for the TickShift exploit,https://github.com/HausemasterIssue/TickShift,['exploit'],1,2021-11-02T00:43:17+0000,0,0,Java,0,[]
V0lk3n/OSED-CheatSheet,Exploit Development CheatSheet.,https://github.com/V0lk3n/OSED-CheatSheet,['exploit'],1,2021-11-02T00:41:42+0000,148,0,,4,[]
HeiTang/Zrss,RSS feeds for HITCON ZeroDay’s vulnerability list,https://github.com/HeiTang/Zrss,['zeroday'],1,2021-11-02T01:08:50+0000,7327,2,Python,0,[]
offensive-security/exploitdb,The official Exploit Database repository,https://github.com/offensive-security/exploitdb,['exploit'],1,2021-11-02T05:08:03+0000,279034,6573,C,1816,[]
josebarahona1895/cvenlinea2021,None,https://github.com/josebarahona1895/cvenlinea2021,['cve-2 OR cve_2'],1,2021-11-02T15:50:48+0000,13,0,,0,[]
nomi-sec/NVD-Exploit-List-Ja,🔍NVD exploit & JVN(Japan Vulnerability Notes) easy description,https://github.com/nomi-sec/NVD-Exploit-List-Ja,['exploit'],1,2021-11-02T00:45:16+0000,41343,24,,14,[]
Alekseyyy/InfoSec,some hacking tools that I wrote,https://github.com/Alekseyyy/InfoSec,['exploit'],1,2021-11-02T14:07:16+0000,15,1,C#,2,[]
io12/pwninit,pwninit - automate starting binary exploit challenges,https://github.com/io12/pwninit,['exploit'],1,2021-11-02T06:42:13+0000,1029,249,Rust,14,[]
Ascotbe/Medusa,:cat2:Medusa是一个红队武器库平台，目前包括XSS平台、协同平台、CVE监控、免杀生成、DNSLOG、钓鱼邮件等功能，持续开发中 ,https://github.com/Ascotbe/Medusa,['cve poc'],1,2021-11-02T02:18:50+0000,64637,1269,Python,261,[]
chaitin/xray,一款完善的安全评估工具，支持常见 web 安全问题扫描和自定义 poc _ 使用之前务必先阅读文档,https://github.com/chaitin/xray,['vulnerability poc'],1,2021-11-02T03:15:38+0000,35843,5983,Vue,1250,[]
darksideoftheshmoo/rcell2,functions to produce and analyze Cell-ID data in a tidy and shiny framework,https://github.com/darksideoftheshmoo/rcell2,['rce'],1,2021-11-02T15:26:46+0000,115630,0,R,0,[]
JuliaDiff/SparseDiffTools.jl,Fast jacobian computation through sparsity exploitation and matrix coloring,https://github.com/JuliaDiff/SparseDiffTools.jl,['exploit'],1,2021-11-02T00:57:45+0000,527,106,Julia,22,[]
bitsadmin/wesng,Windows Exploit Suggester - Next Generation,https://github.com/bitsadmin/wesng,['exploit'],1,2021-11-02T14:48:55+0000,74914,2563,Python,389,[]
dcs4cop/xcube,"xcube is a Python package for generating and exploiting data cubes powered by xarray, dask, and zarr.",https://github.com/dcs4cop/xcube,['exploit'],1,2021-11-02T10:27:35+0000,294966,81,Python,13,[]
mgeeky/Penetration-Testing-Tools,"A collection of more than 160+ tools, scripts, cheatsheets and other loots that I have developed over years for Red Teaming/Pentesting/IT Security audits purposes. Most of them came handy on at least one of my real-world engagements.",https://github.com/mgeeky/Penetration-Testing-Tools,['exploit'],1,2021-11-02T16:12:38+0000,16589,968,PowerShell,229,[]
grantdadams/Rceattle,TMB based CEATTLE model,https://github.com/grantdadams/Rceattle,['rce'],1,2021-11-02T00:45:38+0000,380443,1,C++,0,[]
offensive-security/exploitdb-papers,exploit-database-papers,https://github.com/offensive-security/exploitdb-papers,['exploit'],1,2021-11-02T01:36:25+0000,2761090,357,JavaScript,54,[]
hahwul/mad-metasploit,"Metasploit custom modules, plugins, resource script and.. awesome metasploit collection",https://github.com/hahwul/mad-metasploit,['metasploit module OR payload'],1,2021-11-02T00:17:01+0000,171375,253,Ruby,78,[]
wofeiwo/webcgi-exploits,Multi-language web CGI interfaces exploits.,https://github.com/wofeiwo/webcgi-exploits,['exploit'],1,2021-11-02T03:17:42+0000,34,295,PHP,57,[]
The-Art-of-Hacking/h4cker,"This repository is primarily maintained by Omar Santos and includes thousands of resources related to ethical hacking  / penetration testing, digital forensics and incident response (DFIR), vulnerability research, exploit development, reverse engineering, ",https://github.com/The-Art-of-Hacking/h4cker,['exploit'],1,2021-11-02T11:35:05+0000,71436,10274,Jupyter Notebook,1763,[]
dthuerck/mapmap_cpu,"A high-performance general-purpose MRF MAP solver, heavily exploiting SIMD instructions.",https://github.com/dthuerck/mapmap_cpu,['exploit'],1,2021-11-02T12:34:34+0000,1068,66,C++,33,[]
hugsy/gef,GEF (GDB Enhanced Features) - a modern experience for GDB with advanced debugging features for exploit developers & reverse engineers ☢,https://github.com/hugsy/gef,['exploit'],1,2021-11-02T15:34:47+0000,5472,4064,Python,559,[]
commixproject/commix,Automated All-in-One OS Command Injection Exploitation Tool.,https://github.com/commixproject/commix,"['command injection', 'exploit']",2,2021-11-02T05:44:57+0000,5645,2960,Python,655,[]
Terradue/doc-tep-geohazards,Geohazards Thematic Exploitation guide,https://github.com/Terradue/doc-tep-geohazards,['exploit'],1,2021-11-02T07:05:03+0000,637587,9,Python,26,[]
TAbdiukov/Exploit-DB,Various scripts,https://github.com/TAbdiukov/Exploit-DB,['exploit'],1,2021-11-02T08:09:42+0000,19,0,Python,0,[]
aryanguenthner/365,"OSINT, Threat Hunting, Network and Web Recon, Discovery, Enumeration, Vulnerability Mapping, Exploitation, Reporting",https://github.com/aryanguenthner/365,['exploit'],1,2021-11-02T04:51:11+0000,451,9,Python,4,[]
lsst-uk/lsst-ir-fusion,Development of code to exploit LSST and VISTA imaging,https://github.com/lsst-uk/lsst-ir-fusion,['exploit'],1,2021-11-02T15:49:36+0000,249154,0,Jupyter Notebook,0,[]
mosecorg/mosec,"A high-performance serving framework for ML models, offers dynamic batching and multi-stage pipeline to fully exploit your compute machine",https://github.com/mosecorg/mosec,['exploit'],1,2021-11-02T02:15:49+0000,708,15,Python,3,[]
veo/vscan,开源、轻量、快速、跨平台 的红队(redteam)外网打点扫描器，功能 端口扫描(port scan) 指纹识别(fingerprint) nday检测(nday check) 智能爆破 (admin brute) 敏感文件扫描(file fuzz),https://github.com/veo/vscan,['0day'],1,2021-11-02T02:38:00+0000,15157,241,Go,33,[]
xxycfhb/xxycfhb.github.io,PKU-Exploit,https://github.com/xxycfhb/xxycfhb.github.io,['exploit'],1,2021-11-02T03:29:04+0000,104279,0,JavaScript,0,[]
mr-r3bot/Gitlab-CVE-2021-22205,None,https://github.com/mr-r3bot/Gitlab-CVE-2021-22205,['cve-2 OR cve_2'],1,2021-11-02T14:45:24+0000,19,138,Python,28,['CVE-2021-22205']
ru-faraon/metasploit-framework,None,https://github.com/ru-faraon/metasploit-framework,['metasploit module OR payload'],1,2021-11-02T13:01:24+0000,380579,1,Ruby,0,[]
gl4ssesbo1/Nebula,"Cloud C2 Framework, which at the moment offers reconnaissance, enumeration, exploitation, post exploitation on AWS, but still working to allow testing other Cloud Providers and DevOps Components.",https://github.com/gl4ssesbo1/Nebula,['exploit'],1,2021-11-02T12:49:06+0000,1307,179,Python,37,[]
ycdxsb/PocOrExp_in_Github,聚合Github上已有的Poc或者Exp，CVE信息来自CVE官网。Auto Collect Poc Or Exp from Github by CVE ID.,https://github.com/ycdxsb/PocOrExp_in_Github,['cve poc'],1,2021-11-02T04:02:01+0000,116885,223,Python,66,[]
E-Team-Sec/ExploitDepository,None,https://github.com/E-Team-Sec/ExploitDepository,['exploit'],1,2021-11-02T09:22:08+0000,88,0,Python,0,[]
HadiMed/pwn,Exploits for some pwn challenges on windows and linux . ,https://github.com/HadiMed/pwn,['exploit'],1,2021-11-02T13:24:12+0000,526,0,Python,0,[]
giovannyortegon/SocketsShellcodePortingAndCoding,Reverse Engineering Exploit and Tool coding for Security Professionals by James C. Foster with Mike Price,https://github.com/giovannyortegon/SocketsShellcodePortingAndCoding,"['exploit', 'shellcode']",2,2021-11-02T05:01:25+0000,40,0,C,0,[]
bitdefender/bddisasm,"bddisasm is a fast, lightweight, x86/x64 instruction decoder.  The project also features a fast, basic, x86/x64 instruction emulator, designed specifically to detect shellcode-like behavior.",https://github.com/bitdefender/bddisasm,['shellcode'],1,2021-11-02T09:30:22+0000,4621,636,C,82,[]
tencentcloud-sdk-php/rce,None,https://github.com/tencentcloud-sdk-php/rce,['rce'],1,2021-11-02T01:13:30+0000,80,0,PHP,0,[]
Anonymous-ghost/AttackWebFrameworkTools,"本软件首先集成危害性较大框架和部分主流cms的rce(无需登录,或者登录绕过执行rce)和反序列化(利用链简单)。上传getshell。sql注入等高危漏洞直接就可以拿权限出数据。其次对一些构造复杂exp漏洞进行检测。傻瓜式导入url即可实现批量测试,能一键getshell检测绝不sql注入或者不是只检测。其中thinkphp 集成所有rce Exp Struts2漏洞集成了shack2 和k8 漏洞利用工具所有Exp并对他们的exp进行优化和修复此工具的所集成漏洞全部是基于平时实战中所得到的经验从而写入到",https://github.com/Anonymous-ghost/AttackWebFrameworkTools,['rce'],1,2021-11-02T01:04:50+0000,288849,714,,147,[]
Patrowl/PatrowlHearsData,"Open-Source Vulnerability Intelligence Center - Unified source of vulnerability, exploit and threat Intelligence feeds",https://github.com/Patrowl/PatrowlHearsData,['exploit'],1,2021-11-02T00:03:46+0000,425774,34,,19,[]
brerodrigues/exploit_drafts,Drafts of exploits made for studying and consultation purposes,https://github.com/brerodrigues/exploit_drafts,['exploit'],1,2021-11-02T00:38:43+0000,135,0,Python,0,[]
Alekseyyy/ctfs,"infosec ctfs, coding puzzles and other contests",https://github.com/Alekseyyy/ctfs,['rce'],1,2021-11-02T13:33:05+0000,9597,2,Python,1,[]
fanyao/branchspec,Proof of concept code for the BranchSpec exploit.,https://github.com/fanyao/branchspec,['exploit'],1,2021-11-02T02:29:59+0000,22612,2,C,4,[]
ARPSyndicate/freakerdb,exploits & fingerprints for freaker framework,https://github.com/ARPSyndicate/freakerdb,['exploit'],1,2021-11-02T02:16:05+0000,34706,2,Python,2,[]
2lstudios-mc/FlameCord,Patch for Waterfall to improve performance during attacks and fix memory issues.,https://github.com/2lstudios-mc/FlameCord,['exploit'],1,2021-11-02T13:15:36+0000,1029,77,Shell,43,[]
SpiralBL0CK/exploit-starcraft-rop-virtualalloc-EUD,None,https://github.com/SpiralBL0CK/exploit-starcraft-rop-virtualalloc-EUD,['exploit'],1,2021-11-02T16:31:54+0000,0,0,,0,[]
