full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
FastPurpleDinosaur/RTTS.sh,"Red Team Tool Set RTTS.sh works on RPi 3b+ and 4, Debian Buster 10.  RPi3b+ best for monitor mode.  May work on other RPi's and Linux distros.  Quick install of common tools including wireshark and metasploit.  This script saved me a lot of time so that I ",https://github.com/FastPurpleDinosaur/RTTS.sh,['metasploit module OR payload'],1,2021-10-30T03:06:49+0000,0,0,,0,[]
hktalent/360.github.io,https://exploit-poc.com,https://github.com/hktalent/360.github.io,['exploit'],1,2021-10-30T05:31:01+0000,0,0,HTML,0,[]
f0ns1/-Exploiting-BufferOverflow,None,https://github.com/f0ns1/-Exploiting-BufferOverflow,['exploit'],1,2021-10-30T08:49:24+0000,0,0,Python,0,[]
lintstar/About-Attack,一个旨在通过应用场景 / 标签对 Github 红队向工具 / 资源进行分类收集，降低红队技术门槛的手册【持续更新】,https://github.com/lintstar/About-Attack,['rce'],1,2021-10-30T08:01:54+0000,20080,204,,41,[]
DH-AL/Dh-All,"This is a package of all hacking tools., This tool contain over 300+ Advance and professional Hacking tools.it contain Phishing, Brute forcing, cloning, Vulnerability scanning, Information Gathering, Tracing and Tracking, Exploitation, Password cracking, W",https://github.com/DH-AL/Dh-All,['exploit'],1,2021-10-30T06:23:12+0000,560,7,Python,3,[]
offensive-security/exploitdb-bin-sploits,Exploit Database binary exploits located in the /sploits directory,https://github.com/offensive-security/exploitdb-bin-sploits,"['exploit', 'sploit']",2,2021-10-30T00:05:59+0000,1534763,1518,Python,521,[]
karma9874/AndroRAT,A Simple android remote administration tool using sockets. It uses java on the client side and python on the server side,https://github.com/karma9874/AndroRAT,['exploit'],1,2021-10-30T08:14:11+0000,38339,356,Java,154,[]
hahwul/mad-metasploit,"Metasploit custom modules, plugins, resource script and.. awesome metasploit collection",https://github.com/hahwul/mad-metasploit,['metasploit module OR payload'],1,2021-10-30T00:16:47+0000,168321,253,Ruby,78,[]
offensive-security/exploitdb-papers,exploit-database-papers,https://github.com/offensive-security/exploitdb-papers,['exploit'],1,2021-10-30T01:36:31+0000,2761089,357,,54,[]
telnet22/Kn0ck,Automated Tools Pentest,https://github.com/telnet22/Kn0ck,['metasploit module OR payload'],1,2021-10-30T07:38:15+0000,10057,49,PHP,21,[]
Ascotbe/Medusa,:cat2:Medusa是一个红队武器库平台，目前包括XSS平台、协同平台、CVE监控、免杀生成、DNSLOG、钓鱼邮件等功能，持续开发中 ,https://github.com/Ascotbe/Medusa,['cve poc'],1,2021-10-30T09:19:47+0000,64607,1264,Python,259,[]
io12/pwninit,pwninit - automate starting binary exploit challenges,https://github.com/io12/pwninit,['exploit'],1,2021-10-30T03:36:12+0000,996,248,Rust,13,[]
nomi-sec/NVD-Exploit-List-Ja,🔍NVD exploit & JVN(Japan Vulnerability Notes) easy description,https://github.com/nomi-sec/NVD-Exploit-List-Ja,['exploit'],1,2021-10-30T00:45:15+0000,41003,24,,14,[]
Soulghost/iblessing,"iblessing is an iOS security exploiting toolkit, it mainly includes application information gathering, static analysis and dynamic analysis. It can be used for reverse engineering, binary analysis and vulnerability mining.",https://github.com/Soulghost/iblessing,['exploit'],1,2021-10-30T10:08:08+0000,36569,421,C++,62,[]
ycdxsb/PocOrExp_in_Github,聚合Github上已有的Poc或者Exp，CVE信息来自CVE官网。Auto Collect Poc Or Exp from Github by CVE ID.,https://github.com/ycdxsb/PocOrExp_in_Github,['cve poc'],1,2021-10-30T01:31:34+0000,109998,221,Python,66,[]
therealdreg/drx_ptrace_shellcode_injector,drx ptrace shellcode injector,https://github.com/therealdreg/drx_ptrace_shellcode_injector,['shellcode'],1,2021-10-30T04:01:10+0000,183,5,C,3,[]
Patrowl/PatrowlHearsData,"Open-Source Vulnerability Intelligence Center - Unified source of vulnerability, exploit and threat Intelligence feeds",https://github.com/Patrowl/PatrowlHearsData,['exploit'],1,2021-10-30T00:03:48+0000,426907,34,,19,[]
therealdreg/x64dbg-exploiting,Do you want to use x64dbg instead of immunity debugger?,https://github.com/therealdreg/x64dbg-exploiting,['exploit'],1,2021-10-30T04:04:50+0000,421,21,,2,[]
therealdreg/shellex,"C-shellcode to hex converter, handy tool for paste & execute shellcodes in IDA PRO, gdb, windbg, radare2, ollydbg, x64dbg, immunity debugger & 010 editor",https://github.com/therealdreg/shellex,['shellcode'],1,2021-10-30T04:06:04+0000,24145,67,C,19,[]
therealdreg/xshellex,"With xshellex you can paste any kind of c-shellcode strings in x64dbg, ollydbg & immunity debugger",https://github.com/therealdreg/xshellex,['shellcode'],1,2021-10-30T04:05:23+0000,22814,22,C,9,[]
Anonymous-ghost/AttackWebFrameworkTools,"本软件首先集成危害性较大框架和部分主流cms的rce(无需登录,或者登录绕过执行rce)和反序列化(利用链简单)。上传getshell。sql注入等高危漏洞直接就可以拿权限出数据。其次对一些构造复杂exp漏洞进行检测。傻瓜式导入url即可实现批量测试,能一键getshell检测绝不sql注入或者不是只检测。其中thinkphp 集成所有rce Exp Struts2漏洞集成了shack2 和k8 漏洞利用工具所有Exp并对他们的exp进行优化和修复此工具的所集成漏洞全部是基于平时实战中所得到的经验从而写入到",https://github.com/Anonymous-ghost/AttackWebFrameworkTools,['rce'],1,2021-10-30T02:19:57+0000,288837,710,,147,[]
oxctdev/CVE-2021-20837,XMLRPC  - RCE in MovableTypePoC,https://github.com/oxctdev/CVE-2021-20837,"['cve-2 OR cve_2', 'rce']",2,2021-10-30T09:22:31+0000,0,0,Ruby,0,['CVE-2021-20837']
