full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
Trushal2004/CVE-2019-9053,None,https://github.com/Trushal2004/CVE-2019-9053,['cve-2 OR cve_2'],1,2021-10-27T10:32:26+0000,0,0,Python,0,['CVE-2019-9053']
SourCode-Z/Exploiter-Config,Exploit-config : dump config.php File From Joomla And Wordpress Websites,https://github.com/SourCode-Z/Exploiter-Config,['exploit'],1,2021-10-27T10:06:36+0000,0,0,Shell,0,[]
ChilliRing/Ch1ll1s-sploit,"This Roblox exploit is created to hack in, it runs by krnl api. Hope you enjoy!",https://github.com/ChilliRing/Ch1ll1s-sploit,"['exploit', 'sploit']",2,2021-10-27T10:07:54+0000,0,0,,0,[]
SourCode-Z/Findlogin-v.1.5-meowproject-,This exploit serves to find a login gap from the system administrator to enter the dashboard page.  This attack will usually work on websites that have the kcfinder extension.,https://github.com/SourCode-Z/Findlogin-v.1.5-meowproject-,['exploit'],1,2021-10-27T10:15:24+0000,0,0,Python,0,[]
ChilliRing/Chillis-sploit,None,https://github.com/ChilliRing/Chillis-sploit,['sploit'],1,2021-10-27T10:16:19+0000,0,0,,0,[]
leakedxd/exploit,A exploit that was found.,https://github.com/leakedxd/exploit,['exploit'],1,2021-10-27T10:22:07+0000,0,0,,0,[]
Babelscape/ner4el,"Repository for the paper ""Named Entity Recognition for Entity Linking: What Works and What's Next"" accepted at Findings of EMNLP 2021. In this work, we look at how Named Entity Recognition can be exploited to narrow the gap between Entity Linking systems t",https://github.com/Babelscape/ner4el,['exploit'],1,2021-10-27T08:36:13+0000,2776,1,Python,0,[]
bstank/bstank.github.io,"An introduction, explanation, and tutorial of various exploits for the heap of current and recent GNU libcs.",https://github.com/bstank/bstank.github.io,['exploit'],1,2021-10-27T00:23:52+0000,416,0,C,0,[]
offensive-security/exploitdb,The official Exploit Database repository,https://github.com/offensive-security/exploitdb,['exploit'],1,2021-10-27T05:07:56+0000,277610,6563,C,1814,[]
thiagofigcosta/V-REx-v2,Vulnerabilities' Risk of Exploitation,https://github.com/thiagofigcosta/V-REx-v2,['exploit'],1,2021-10-27T00:53:39+0000,28672,0,Python,0,[]
nullsecuritynet/tools,"Security and Hacking Tools, Exploits, Proof of Concepts, Shellcodes, Scripts.",https://github.com/nullsecuritynet/tools,"['exploit', 'shellcode']",2,2021-10-27T01:35:33+0000,36805,1502,C,482,[]
offensive-security/exploitdb-bin-sploits,Exploit Database binary exploits located in the /sploits directory,https://github.com/offensive-security/exploitdb-bin-sploits,"['exploit', 'sploit']",2,2021-10-27T00:05:55+0000,1534763,1516,Python,521,[]
commixproject/commix,Automated All-in-One OS Command Injection Exploitation Tool.,https://github.com/commixproject/commix,"['command injection', 'exploit']",2,2021-10-27T06:03:55+0000,5589,2954,Python,652,[]
xairy/linux-kernel-exploitation,A collection of links related to Linux kernel security and exploitation,https://github.com/xairy/linux-kernel-exploitation,['exploit'],1,2021-10-27T06:54:49+0000,368,3730,,795,[]
nsonaniya2010/testing,Ghostscript Exploits,https://github.com/nsonaniya2010/testing,['exploit'],1,2021-10-27T05:50:35+0000,67,0,PostScript,1,[]
hahwul/mad-metasploit,"Metasploit custom modules, plugins, resource script and.. awesome metasploit collection",https://github.com/hahwul/mad-metasploit,['metasploit module OR payload'],1,2021-10-27T00:16:51+0000,165274,252,Ruby,77,[]
offensive-security/exploitdb-papers,exploit-database-papers,https://github.com/offensive-security/exploitdb-papers,['exploit'],1,2021-10-27T01:36:32+0000,2760534,357,,54,[]
mgeeky/Penetration-Testing-Tools,"A collection of more than 160+ tools, scripts, cheatsheets and other loots that I have developed over years for Red Teaming/Pentesting/IT Security audits purposes. Most of them came handy on at least one of my real-world engagements.",https://github.com/mgeeky/Penetration-Testing-Tools,['exploit'],1,2021-10-27T01:46:10+0000,15889,952,Python,224,[]
threedr3am/learnjavabug,Java安全相关的漏洞和技术demo，原生Java、Fastjson、Jackson、Hessian2、XML反序列化漏洞利用和Spring、Dubbo、Shiro、CAS、Tomcat、RMI、Nexus等框架\中间件\功能的exploits以及Java Security Manager绕过、Dubbo-Hessian2安全加固等等实践代码。,https://github.com/threedr3am/learnjavabug,['exploit'],1,2021-10-27T08:21:43+0000,8381,1523,Java,362,[]
AlaBouali/bane,None,https://github.com/AlaBouali/bane,['rce'],1,2021-10-27T09:10:01+0000,605,65,Python,25,[]
guldenolgun/NoRCE,Non-coding RNA sets Cis Enrichment Tool (NoRCE),https://github.com/guldenolgun/NoRCE,['rce'],1,2021-10-27T04:35:47+0000,73923,1,R,1,[]
chaitin/xray,一款完善的安全评估工具，支持常见 web 安全问题扫描和自定义 poc _ 使用之前务必先阅读文档,https://github.com/chaitin/xray,['vulnerability poc'],1,2021-10-27T01:21:56+0000,35817,5947,Vue,1246,[]
Mr-xn/Penetration_Testing_POC,渗透测试有关的POC、EXP、脚本、提权、小工具等---About penetration-testing python-script poc getshell csrf xss cms php-getshell domainmod-xss penetration-testing-poc csrf-webshell cobub-razor cve rce sql sql-poc poc-exp bypass oa-getshell cve-cms,https://github.com/Mr-xn/Penetration_Testing_POC,"['cve poc', 'exploit', 'rce', 'rce poc']",4,2021-10-27T10:02:55+0000,1357625,3673,PowerShell,1266,[]
Ascotbe/Medusa,:cat2:Medusa是一个红队武器库平台，目前包括XSS平台、协同平台、CVE监控、免杀生成、DNSLOG、钓鱼邮件等功能，持续开发中 ,https://github.com/Ascotbe/Medusa,['cve poc'],1,2021-10-27T02:41:00+0000,64462,1260,Python,258,[]
io12/pwninit,pwninit - automate starting binary exploit challenges,https://github.com/io12/pwninit,['exploit'],1,2021-10-27T00:55:26+0000,940,244,Rust,13,[]
nomi-sec/NVD-Exploit-List-Ja,🔍NVD exploit & JVN(Japan Vulnerability Notes) easy description,https://github.com/nomi-sec/NVD-Exploit-List-Ja,['exploit'],1,2021-10-27T06:45:11+0000,38641,24,,14,[]
moom0o/AnarchyExploitFixes,Fix exploits on anarchy minecraft servers,https://github.com/moom0o/AnarchyExploitFixes,['exploit'],1,2021-10-27T02:22:01+0000,543,91,Java,21,[]
edoardottt/edoardottt,Hey! I'm edoardottt! 🏴‍☠️👹,https://github.com/edoardottt/edoardottt,['exploit'],1,2021-10-27T07:46:18+0000,27,0,,0,[]
tanmaysingha/FANet,This is an optimized and efficient scene segmentation model which exploits multi-scale feature fusion technique for capturing contextual information from the scene. This model produces less parameters and FLOPS compare to many existing real-time scene segm,https://github.com/tanmaysingha/FANet,['exploit'],1,2021-10-27T06:53:43+0000,4111,3,Python,2,[]
Amansinghtech/shellcodeTemplate,None,https://github.com/Amansinghtech/shellcodeTemplate,['shellcode'],1,2021-10-27T04:02:27+0000,1,0,C++,0,[]
Patrowl/PatrowlHearsData,"Open-Source Vulnerability Intelligence Center - Unified source of vulnerability, exploit and threat Intelligence feeds",https://github.com/Patrowl/PatrowlHearsData,['exploit'],1,2021-10-27T00:04:04+0000,411015,33,,19,[]
tencentcloud-sdk-php/rce,None,https://github.com/tencentcloud-sdk-php/rce,['rce'],1,2021-10-27T00:58:45+0000,77,0,PHP,0,[]
topcue/dact-exploit-poc,None,https://github.com/topcue/dact-exploit-poc,['exploit'],1,2021-10-27T05:45:21+0000,2,0,Python,0,[]
ycdxsb/PocOrExp_in_Github,聚合Github上已有的Poc或者Exp，CVE信息来自CVE官网。Auto Collect Poc Or Exp from Github by CVE ID.,https://github.com/ycdxsb/PocOrExp_in_Github,['cve poc'],1,2021-10-27T04:01:58+0000,105245,216,Python,63,[]
xxycfhb/xxycfhb.github.io,PKU-Exploit,https://github.com/xxycfhb/xxycfhb.github.io,['exploit'],1,2021-10-27T08:38:35+0000,104279,0,JavaScript,0,[]
lperezmo/high-freq-forex-bot,Python-automated program for finding and exploiting arbitrage opportunities in international currency exchange market using high frequency forex trading (HFX).,https://github.com/lperezmo/high-freq-forex-bot,['exploit'],1,2021-10-27T05:02:28+0000,1094,1,Jupyter Notebook,1,[]
HeiTang/Zrss,RSS feeds for HITCON ZeroDay’s vulnerability list,https://github.com/HeiTang/Zrss,['zeroday'],1,2021-10-27T01:04:50+0000,24449,2,Python,0,[]
raniceyue/cafe-exploitation,A blog where I write about exploiting cafes around Singapore,https://github.com/raniceyue/cafe-exploitation,['exploit'],1,2021-10-27T10:30:20+0000,0,0,HTML,0,[]
