full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
creatorpanda/Metasploiter,Automatically gets what is needed and installs Metasploit on Termux,https://github.com/creatorpanda/Metasploiter,['metasploit module OR payload'],1,2021-10-31T15:08:56+0000,10,0,Shell,0,[]
sha0coder/scemu,shellcode emulator,https://github.com/sha0coder/scemu,['shellcode'],1,2021-10-31T14:46:17+0000,47,0,Rust,0,[]
Harleythetech/Exploit-6.72,PS4 Jailbreak by Karo and Re Designed by Me For Firmware 672,https://github.com/Harleythetech/Exploit-6.72,['exploit'],1,2021-10-31T05:57:12+0000,5424,0,HTML,0,[]
nomi-sec/NVD-Exploit-List-Ja,🔍NVD exploit & JVN(Japan Vulnerability Notes) easy description,https://github.com/nomi-sec/NVD-Exploit-List-Ja,['exploit'],1,2021-10-31T14:56:14+0000,41320,24,,14,[]
FabioDefilippo/winallenum,"This powershell script has got to run in remote hacked windows host, even for pivoting",https://github.com/FabioDefilippo/winallenum,['exploit'],1,2021-10-31T14:41:17+0000,3616,11,PowerShell,2,[]
2lstudios-mc/FlameCord,Patch for Waterfall to improve performance during attacks and fix memory issues.,https://github.com/2lstudios-mc/FlameCord,['exploit'],1,2021-10-31T14:16:34+0000,1022,76,Shell,42,[]
paulonteri/remote-code-execution-environment,Remote Code Execution system built with NodeJS and ReactJS. Have you ever wondered how code execution on competitive programming websites works? Code that runs code. Tried implementing that.,https://github.com/paulonteri/remote-code-execution-environment,['remote code execution'],1,2021-10-31T19:45:20+0000,405,101,JavaScript,30,[]
edoardottt/edoardottt,Hey! I'm edoardottt! 🏴‍☠️👹,https://github.com/edoardottt/edoardottt,['exploit'],1,2021-10-31T09:36:52+0000,30,0,,0,[]
th3ken-dev/TH3KEN-EDITION,None,https://github.com/th3ken-dev/TH3KEN-EDITION,['exploit'],1,2021-10-31T10:03:10+0000,3418923,2,Batchfile,0,[]
moom0o/AnarchyExploitFixes,Fix exploits on anarchy minecraft servers,https://github.com/moom0o/AnarchyExploitFixes,['exploit'],1,2021-10-31T17:24:23+0000,555,94,Java,21,[]
TheCruZ/kdmapper,KDMapper is a simple tool that exploits iqvw64e.sys Intel driver to manually map non-signed drivers in memory,https://github.com/TheCruZ/kdmapper,['exploit'],1,2021-10-31T22:24:43+0000,317,447,C++,156,[]
mnakama/tarpit,A simple HTTP tarpit for catching PHP exploit scanners,https://github.com/mnakama/tarpit,['exploit'],1,2021-10-31T05:50:15+0000,6,2,Go,0,[]
rajamrit12/Metasploit-Payload-apk-binder-,use exploit/windows/fileformat/adobe_pdf_embedded_exe_nojs  set lhost  set lport 4040  set filename mypdf.pdf  exploit  $ mv -v .......... /sdcard  msfconsole   use exploit/multi/handler  set lhost  set lport  exploit,https://github.com/rajamrit12/Metasploit-Payload-apk-binder-,"['exploit', 'metasploit module OR payload']",2,2021-10-31T19:21:16+0000,48,0,,11,[]
JuliaDiff/SparseDiffTools.jl,Fast jacobian computation through sparsity exploitation and matrix coloring,https://github.com/JuliaDiff/SparseDiffTools.jl,['exploit'],1,2021-10-31T20:43:59+0000,521,106,Julia,22,[]
bitsadmin/wesng,Windows Exploit Suggester - Next Generation,https://github.com/bitsadmin/wesng,['exploit'],1,2021-10-31T09:00:58+0000,74914,2558,Python,388,[]
gentoo-mirror/zerodaysfordays,Jakob L. Kreuze's personal overlay.,https://github.com/gentoo-mirror/zerodaysfordays,['zeroday'],1,2021-10-31T19:53:32+0000,144,0,Shell,0,[]
hahwul/mad-metasploit,"Metasploit custom modules, plugins, resource script and.. awesome metasploit collection",https://github.com/hahwul/mad-metasploit,['metasploit module OR payload'],1,2021-10-31T00:16:50+0000,169846,253,Ruby,78,[]
The-Art-of-Hacking/h4cker,"This repository is primarily maintained by Omar Santos and includes thousands of resources related to ethical hacking  / penetration testing, digital forensics and incident response (DFIR), vulnerability research, exploit development, reverse engineering, ",https://github.com/The-Art-of-Hacking/h4cker,['exploit'],1,2021-10-31T11:35:04+0000,71238,10266,Jupyter Notebook,1760,[]
brianwrf/SambaHunter,It is a simple script to exploit RCE for Samba (CVE-2017-7494 ).,https://github.com/brianwrf/SambaHunter,"['exploit', 'rce']",2,2021-10-31T07:06:25+0000,471,39,Python,24,['CVE-2017-7494']
n1nj4sec/pupy,"Pupy is an opensource, cross-platform (Windows, Linux, OSX, Android) remote administration and post-exploitation tool mainly written in python",https://github.com/n1nj4sec/pupy,['exploit'],1,2021-10-31T05:56:34+0000,31012,6658,Python,1678,[]
FabioDefilippo/linuxallremote,This bash scripts will help you to hack remote hosts. You can choose and run one of them.,https://github.com/FabioDefilippo/linuxallremote,['exploit'],1,2021-10-31T15:16:19+0000,5535,30,Shell,5,[]
brerodrigues/exploit_drafts,Drafts of exploits made for studying and consultation purposes,https://github.com/brerodrigues/exploit_drafts,['exploit'],1,2021-10-31T03:09:46+0000,128,0,Python,0,[]
PM2Exploit/PM2Exploit,None,https://github.com/PM2Exploit/PM2Exploit,['exploit'],1,2021-10-31T17:17:22+0000,12,1,,0,[]
Crystalware/CVE-2021-27965,Proof of concept for CVE-2021-27965 (Stack-based Buffer Overflow),https://github.com/Crystalware/CVE-2021-27965,['cve-2 OR cve_2'],1,2021-10-31T02:39:41+0000,15,0,C,1,['CVE-2021-27965']
RealNotSimcraftlol/Fortnite-Bulletp-Internal-Cheat,"A updated linora source with special exploits, always be updated to latest update",https://github.com/RealNotSimcraftlol/Fortnite-Bulletp-Internal-Cheat,['exploit'],1,2021-10-31T11:44:40+0000,602,2,C++,0,[]
Dani-Hacker/EXPLOITER,This is the simple bot in discord that resembles lords mobile,https://github.com/Dani-Hacker/EXPLOITER,['exploit'],1,2021-10-31T16:46:01+0000,249,0,Python,1,[]
alexprzt/Roblox-Exploiting,None,https://github.com/alexprzt/Roblox-Exploiting,['exploit'],1,2021-10-31T21:53:02+0000,184,0,Lua,0,[]
Phoenixthrush/phoenixsploit,my own metasploit ig in python (debian/ arch based linux distros),https://github.com/Phoenixthrush/phoenixsploit,['metasploit module OR payload'],1,2021-10-31T08:59:52+0000,189,1,Python,0,[]
glixzzy/blooket-hack,Multiple hacks that breaks the game,https://github.com/glixzzy/blooket-hack,['exploit'],1,2021-10-31T05:56:39+0000,3243,90,JavaScript,185,[]
blocksecteam/defi_poc,POC for DeFi Vulnerabilities,https://github.com/blocksecteam/defi_poc,['vulnerability poc'],1,2021-10-31T11:29:42+0000,5829,48,Solidity,6,[]
rockdiary/RCETC,None,https://github.com/rockdiary/RCETC,['rce'],1,2021-10-31T09:32:48+0000,20619,0,HTML,0,[]
HeiTang/Zrss,RSS feeds for HITCON ZeroDay’s vulnerability list,https://github.com/HeiTang/Zrss,['zeroday'],1,2021-10-31T01:09:29+0000,3681,2,Python,0,[]
Patrowl/PatrowlHearsData,"Open-Source Vulnerability Intelligence Center - Unified source of vulnerability, exploit and threat Intelligence feeds",https://github.com/Patrowl/PatrowlHearsData,['exploit'],1,2021-10-31T00:03:09+0000,417361,34,,19,[]
kleiton0x00/ppmap,"A scanner/exploitation tool written in GO, which leverages client-side Prototype Pollution to XSS by exploiting known gadgets.",https://github.com/kleiton0x00/ppmap,['exploit'],1,2021-10-31T22:34:43+0000,51,225,Go,28,[]
ArchCWithClasses/VanillaX86BufferOverflow,Repository with python scripts to help in exploiting x86 stack-based buffer overflows.,https://github.com/ArchCWithClasses/VanillaX86BufferOverflow,['exploit'],1,2021-10-31T20:04:28+0000,6,0,Python,0,[]
puckiestyle/CVE-2021-1675,None,https://github.com/puckiestyle/CVE-2021-1675,['cve-2 OR cve_2'],1,2021-10-31T15:29:21+0000,730,2,PowerShell,5,['CVE-2021-1675']
NickSanzotta/scanman,"ScanMan is the amalgamation of Masscan, Metasploit Framework (MSF) and Nmap Scripting Engine (NSE).",https://github.com/NickSanzotta/scanman,['metasploit module OR payload'],1,2021-10-31T18:02:57+0000,155,5,Python,1,[]
nafees87n/codebox,"codeBox RCE is a service that provides a remote environment to run your code in. Execution occurs in a containerized space. The API supports programming in 3 languages (Python, Javascript and C++), potentially extendable to support more.",https://github.com/nafees87n/codebox,"['rce', 'remote code execution']",2,2021-10-31T11:39:49+0000,2675,2,JavaScript,9,[]
ycdxsb/PocOrExp_in_Github,聚合Github上已有的Poc或者Exp，CVE信息来自CVE官网。Auto Collect Poc Or Exp from Github by CVE ID.,https://github.com/ycdxsb/PocOrExp_in_Github,['cve poc'],1,2021-10-31T00:03:12+0000,111590,221,Python,66,[]
Th30neAnd0nly/Ohm,Android RAT with web panel and undetectable App,https://github.com/Th30neAnd0nly/Ohm,['exploit'],1,2021-10-31T12:16:43+0000,4281,75,HTML,31,[]
tyuo392/exploits,None,https://github.com/tyuo392/exploits,['exploit'],1,2021-10-31T22:56:34+0000,0,0,,0,[]
