full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
LorenzoCavada/bo-cvd,Cavada's exercise on Buffer Overflow Exploit,https://github.com/LorenzoCavada/bo-cvd,['exploit'],1,2021-10-13T06:34:58+0000,32,0,C,0,[]
Ramirez1001/SkidsApi.lua,Compatibility for roblox exploits,https://github.com/Ramirez1001/SkidsApi.lua,['exploit'],1,2021-10-13T10:45:44+0000,19,0,Lua,0,[]
thelostvoice/global-takeover,The COVID graphene-based injections are their weapons for global assimilation and eventual replacement of the human race,https://github.com/thelostvoice/global-takeover,"['cve poc', 'vulnerability poc']",2,2021-10-13T09:26:05+0000,11,1,JavaScript,0,[]
phx/binex,Docker image for binary exploitation,https://github.com/phx/binex,['exploit'],1,2021-10-13T13:15:10+0000,9,0,Shell,0,[]
rhein055/ArtOfExploitation,None,https://github.com/rhein055/ArtOfExploitation,['exploit'],1,2021-10-13T00:29:58+0000,78,0,C,1,[]
jmrcsnchz/nosecrets,https://www.secretmessage.link/ 0day exploit _ read message board of any accounts,https://github.com/jmrcsnchz/nosecrets,"['0day', 'exploit']",2,2021-10-13T07:09:39+0000,3,1,Python,0,[]
9host1st/v8,exploit,https://github.com/9host1st/v8,['exploit'],1,2021-10-13T01:21:07+0000,2,0,JavaScript,0,[]
PM2Exploit/PM2Exploit,None,https://github.com/PM2Exploit/PM2Exploit,['exploit'],1,2021-10-13T01:50:08+0000,0,0,,0,[]
IBUILI/CVE-2021-41730,None,https://github.com/IBUILI/CVE-2021-41730,['cve-2 OR cve_2'],1,2021-10-13T02:12:12+0000,0,0,,0,['CVE-2021-41730']
ZeroDay3791/ZeroDay3791,Config files for my GitHub profile.,https://github.com/ZeroDay3791/ZeroDay3791,['zeroday'],1,2021-10-13T02:33:58+0000,0,0,,0,[]
thiennv57/metasploit_exploits,hacktoberfest,https://github.com/thiennv57/metasploit_exploits,"['exploit', 'metasploit module OR payload']",2,2021-10-13T08:07:35+0000,0,0,,1,[]
Hasintha-98/Sudo-Vulnerability-Exploit-CVE-2019-14287,None,https://github.com/Hasintha-98/Sudo-Vulnerability-Exploit-CVE-2019-14287,"['cve-2 OR cve_2', 'exploit']",2,2021-10-13T08:36:58+0000,0,0,,0,['CVE-2019-14287']
ColdFusionX/Keycloak-12.0.1-CVE-2020-10770,Keycloak 12.0.1 - 'request_uri ' Blind Server-Side Request Forgery (SSRF) (Unauthenticated) ,https://github.com/ColdFusionX/Keycloak-12.0.1-CVE-2020-10770,['cve-2 OR cve_2'],1,2021-10-13T09:03:32+0000,0,0,Python,0,['CVE-2020-10770']
PrabhaBala/Prabha,IMPLEMENTATION OF REMOTE COMMAND EXECUTION (RCE),https://github.com/PrabhaBala/Prabha,['rce'],1,2021-10-13T09:15:15+0000,0,0,,0,[]
florian9721/radexploit,for my exploit.,https://github.com/florian9721/radexploit,['exploit'],1,2021-10-13T10:03:23+0000,0,0,,0,[]
VtntGaming/osuRover_TestExploit,Just testing some exploit script,https://github.com/VtntGaming/osuRover_TestExploit,['exploit'],1,2021-10-13T11:11:25+0000,0,0,Lua,0,[]
I2rys/ODiscord,Collection of Discord hacking tools/fun stuff/exploits that is completely made using NodeJS.,https://github.com/I2rys/ODiscord,['exploit'],1,2021-10-13T11:40:02+0000,278,11,JavaScript,6,[]
HeiTang/Zrss,RSS feeds for HITCON ZeroDay’s vulnerability list,https://github.com/HeiTang/Zrss,['zeroday'],1,2021-10-13T01:09:30+0000,5686,2,Python,0,[]
beefproject/beef,The Browser Exploitation Framework Project,https://github.com/beefproject/beef,['exploit'],1,2021-10-13T05:48:30+0000,21846,6036,JavaScript,1440,[]
hugsy/gef-extras,Extra goodies for GEF: Open repository for unfiltered contributions to the project.,https://github.com/hugsy/gef-extras,['exploit'],1,2021-10-13T04:39:24+0000,232,68,Python,27,[]
robertdebock/ansible-role-cve_2018_19788,Test if your system is vulernable for cve_2018_19788.,https://github.com/robertdebock/ansible-role-cve_2018_19788,['cve-2 OR cve_2'],1,2021-10-13T09:26:23+0000,196,3,,1,['CVE-2018-19788']
dcs4cop/xcube,"xcube is a Python package for generating and exploiting data cubes powered by xarray, dask, and zarr.",https://github.com/dcs4cop/xcube,['exploit'],1,2021-10-13T12:34:37+0000,293921,79,Python,13,[]
offensive-security/exploitdb-papers,exploit-database-papers,https://github.com/offensive-security/exploitdb-papers,['exploit'],1,2021-10-13T01:40:55+0000,2759504,352,,52,[]
hahwul/mad-metasploit,"Metasploit custom modules, plugins, resource script and.. awesome metasploit collection",https://github.com/hahwul/mad-metasploit,['metasploit module OR payload'],1,2021-10-13T00:16:43+0000,150045,252,Ruby,77,[]
firmianay/CTF-All-In-One,CTF竞赛权威指南,https://github.com/firmianay/CTF-All-In-One,['exploit'],1,2021-10-13T01:12:22+0000,48586,2701,C,549,[]
The-Art-of-Hacking/h4cker,"This repository is primarily maintained by Omar Santos and includes thousands of resources related to ethical hacking  / penetration testing, digital forensics and incident response (DFIR), vulnerability research, exploit development, reverse engineering, ",https://github.com/The-Art-of-Hacking/h4cker,['exploit'],1,2021-10-13T11:35:04+0000,71390,10206,Python,1731,[]
hugsy/gef,GEF (GDB Enhanced Features) - a modern experience for GDB with advanced debugging features for exploit developers & reverse engineers ☢,https://github.com/hugsy/gef,['exploit'],1,2021-10-13T05:23:47+0000,5324,3999,Python,553,[]
DerBejijing/BlockRotationExploit,I found a way to exploit the rotation minecraft applies to certain Blocks to reconstruct coordinates from them,https://github.com/DerBejijing/BlockRotationExploit,['exploit'],1,2021-10-13T13:17:36+0000,2872,6,Java,0,[]
commixproject/commix,Automated All-in-One OS Command Injection Exploitation Tool.,https://github.com/commixproject/commix,"['command injection', 'exploit']",2,2021-10-13T06:31:56+0000,5389,2924,Python,646,[]
hugsy/stuff,"Unsorted, raw, ugly & probably poorly usable tools for reversing, exploit and pentest",https://github.com/hugsy/stuff,['exploit'],1,2021-10-13T01:33:40+0000,856,175,Python,54,[]
offensive-security/exploitdb,The official Exploit Database repository,https://github.com/offensive-security/exploitdb,['exploit'],1,2021-10-13T05:07:48+0000,258815,6523,C,1809,[]
leebaird/discover,"Custom bash scripts used to automate various penetration testing tasks including recon, scanning, parsing, and creating malicious payloads and listeners with Metasploit.",https://github.com/leebaird/discover,['metasploit module OR payload'],1,2021-10-13T00:15:36+0000,3696,2508,PowerShell,726,[]
Gallopsled/pwntools,CTF framework and exploit development library,https://github.com/Gallopsled/pwntools,"['exploit', 'shellcode']",2,2021-10-13T02:01:42+0000,27152,8357,Python,1445,[]
buffer/thug,Python low-interaction honeyclient,https://github.com/buffer/thug,['shellcode'],1,2021-10-13T09:30:04+0000,46235,847,Python,201,[]
Deadpool2000/Paybag,Simple and easy Metasploit payload generator for Linux & Termux,https://github.com/Deadpool2000/Paybag,['metasploit module OR payload'],1,2021-10-13T10:33:08+0000,107,19,Python,3,[]
chaitin/xray,一款完善的安全评估工具，支持常见 web 安全问题扫描和自定义 poc _ 使用之前务必先阅读文档,https://github.com/chaitin/xray,['vulnerability poc'],1,2021-10-13T06:32:21+0000,35928,5895,Vue,1232,[]
Mr-xn/Penetration_Testing_POC,渗透测试有关的POC、EXP、脚本、提权、小工具等---About penetration-testing python-script poc getshell csrf xss cms php-getshell domainmod-xss penetration-testing-poc csrf-webshell cobub-razor cve rce sql sql-poc poc-exp bypass oa-getshell cve-cms,https://github.com/Mr-xn/Penetration_Testing_POC,"['cve poc', 'exploit', 'rce', 'rce poc']",4,2021-10-13T12:08:36+0000,1340356,3634,PowerShell,1254,[]
Ascotbe/Medusa,:cat2:Medusa是一个红队武器库平台，目前包括XSS平台、协同平台、CVE监控、免杀生成、DNSLOG、钓鱼邮件等功能，持续开发中 ,https://github.com/Ascotbe/Medusa,['cve poc'],1,2021-10-13T02:29:42+0000,61718,1244,Python,254,[]
io12/pwninit,pwninit - automate starting binary exploit challenges,https://github.com/io12/pwninit,['exploit'],1,2021-10-13T01:06:19+0000,740,238,Rust,13,[]
nomi-sec/NVD-Exploit-List-Ja,🔍NVD exploit & JVN(Japan Vulnerability Notes) easy description,https://github.com/nomi-sec/NVD-Exploit-List-Ja,['exploit'],1,2021-10-13T06:53:01+0000,35489,23,,14,[]
jas502n/CVE-2020-5902,CVE-2020-5902 BIG-IP,https://github.com/jas502n/CVE-2020-5902,['cve-2 OR cve_2'],1,2021-10-13T07:30:23+0000,4859,352,Java,109,['CVE-2020-5902']
shellcodesniper/shellcodesniper,ME?,https://github.com/shellcodesniper/shellcodesniper,['shellcode'],1,2021-10-13T07:23:00+0000,22,0,,0,[]
Patrowl/PatrowlHearsData,"Open-Source Vulnerability Intelligence Center - Unified source of vulnerability, exploit and threat Intelligence feeds",https://github.com/Patrowl/PatrowlHearsData,['exploit'],1,2021-10-13T00:03:33+0000,403857,32,,19,[]
hxr404/Discord-Console-hacks,A collection of JavaScript Codes I've made to enhance the User Experience of Discord and some other Discord related stuff,https://github.com/hxr404/Discord-Console-hacks,['exploit'],1,2021-10-13T08:26:43+0000,267,96,,42,[]
tencentcloud-sdk-php/rce,None,https://github.com/tencentcloud-sdk-php/rce,['rce'],1,2021-10-13T01:03:59+0000,71,0,PHP,0,[]
abundov/web-exploits,Tools and Exploits,https://github.com/abundov/web-exploits,['exploit'],1,2021-10-13T01:28:17+0000,72,2,PHP,0,[]
matteounitn/breaking-telegram,"Simple PoC script that allows you to exploit telegram's ""send with timer"" feature by saving any media sent with this functionality.",https://github.com/matteounitn/breaking-telegram,['exploit'],1,2021-10-13T12:19:55+0000,21899,15,Python,1,[]
ycdxsb/PocOrExp_in_Github,聚合Github上已有的Poc或者Exp，CVE信息来自CVE官网。Auto Collect Poc Or Exp from Github by CVE ID.,https://github.com/ycdxsb/PocOrExp_in_Github,['cve poc'],1,2021-10-13T04:01:56+0000,71671,209,Python,59,[]
kirstvh/BioCCP.jl,BioCCP.jl exploits the Coupon Collector Problem for sample size determination in combinatorial biotechnology.,https://github.com/kirstvh/BioCCP.jl,['exploit'],1,2021-10-13T12:51:06+0000,3934,4,Julia,0,[]
REW-sploit/REW-sploit,Emulate and Dissect MSF and *other* attacks,https://github.com/REW-sploit/REW-sploit,"['metasploit module OR payload', 'sploit']",2,2021-10-13T08:50:15+0000,1360,104,Python,17,[]
cl4ym0re/CVE-2016-3088,Apache ActiveMQ PUT RCE Scan,https://github.com/cl4ym0re/CVE-2016-3088,"['cve-2 OR cve_2', 'rce']",2,2021-10-13T08:11:29+0000,6,1,Python,0,['CVE-2016-3088']
DefconAlliance/php-Exploit,Trigger payload directly from URL,https://github.com/DefconAlliance/php-Exploit,['exploit'],1,2021-10-13T11:09:35+0000,0,0,,0,[]
