full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
nturley3/zeek-http-rce,A Zeek package to detect potential remote code execution attempts over HTTP.,https://github.com/nturley3/zeek-http-rce,"['rce', 'remote code execution']",2,2021-10-28T03:23:19+0000,15,1,Zeek,0,[]
glixzzy/blooket-hack,Multiple hacks that breaks the game,https://github.com/glixzzy/blooket-hack,['exploit'],1,2021-10-28T04:47:44+0000,2994,81,JavaScript,151,[]
Aiminsun/CVE-2021-36260,"command injection vulnerability in the web server of some Hikvision product. Due to the insufficient input validation, attacker can exploit the vulnerability to launch a command injection attack by sending some messages with malicious commands.",https://github.com/Aiminsun/CVE-2021-36260,"['command injection', 'cve-2 OR cve_2', 'exploit']",3,2021-10-28T06:36:34+0000,11,7,Python,5,['CVE-2021-36260']
xiluna/Jinja2-ExploitMe,None,https://github.com/xiluna/Jinja2-ExploitMe,['exploit'],1,2021-10-28T00:38:52+0000,0,0,,0,[]
RectangularObject/boblox,omg stupid script kiddie go lick a shower drain,https://github.com/RectangularObject/boblox,['exploit'],1,2021-10-28T06:36:04+0000,186,0,Lua,0,[]
digitalinfopercept/Email-Phishing-Assessment,"Phishing seeks to extract personal information or access from the end person by coercive communications. This type of interaction is especially efficient, since attackers will also exploit public information to generate convincing emails while impersonatin",https://github.com/digitalinfopercept/Email-Phishing-Assessment,['exploit'],1,2021-10-28T11:59:00+0000,0,0,,0,[]
r0eXpeR/CVE-2021-22205,CVE-2021-22205 Unauthorized RCE,https://github.com/r0eXpeR/CVE-2021-22205,"['cve-2 OR cve_2', 'rce']",2,2021-10-28T14:20:05+0000,0,1,Python,1,['CVE-2021-22205']
0xK4gura/CVE-2021-40444-POC,An attempt to reproduce Microsoft MSHTML Remote Code Execution Vulnerability,https://github.com/0xK4gura/CVE-2021-40444-POC,"['cve poc', 'cve-2 OR cve_2', 'remote code execution', 'vulnerability poc']",4,2021-10-28T13:40:24+0000,0,0,,0,['CVE-2021-40444']
Zhao-Wilson/EE5903-Real-Time-Systems,"In a Real Time System, achieving deadlines of multiple tasks efficiently is the main target of every scheduling algorithm. Therefore, four scheduling algorithms are introduced in this report to solve the problem. The ACO scheduling achieves a balance of ex",https://github.com/Zhao-Wilson/EE5903-Real-Time-Systems,['exploit'],1,2021-10-28T13:34:54+0000,0,0,,0,[]
sdsdilqem/exploitdbapi,Exploitdb php api,https://github.com/sdsdilqem/exploitdbapi,['exploit'],1,2021-10-28T13:26:12+0000,0,0,PHP,0,[]
talhak08/shellcode_injection,None,https://github.com/talhak08/shellcode_injection,['shellcode'],1,2021-10-28T13:20:39+0000,0,0,C,0,[]
Spraten/TF_msfScanners.py,simple script to check metasploit auxiliary scanners and create consolesless commands to be used in TireFire ,https://github.com/Spraten/TF_msfScanners.py,['metasploit module OR payload'],1,2021-10-28T12:56:41+0000,0,0,Python,1,[]
ArtikhackDeveloper/BowExploitFixer,"This is plugin for 1.17 Spigot/Bukkit Minecraft's servers. This plugin fixes BowExploit(BowBomb) that found recently. Meteor Client developers released their fix, but the problem is that it fixes vanills arrow mechanics. Together I with https://github.com/",https://github.com/ArtikhackDeveloper/BowExploitFixer,['exploit'],1,2021-10-28T12:04:19+0000,0,0,,0,[]
BabyTeam1024/CVE-2021-40438,None,https://github.com/BabyTeam1024/CVE-2021-40438,['cve-2 OR cve_2'],1,2021-10-28T11:52:54+0000,0,0,,0,['CVE-2021-40438']
sasaga/SHELLCODES-WINDOWS,This is a space where I share some shellcodes that I wrote in ASM x86 and x64 when I was developing exploits for the windows platform,https://github.com/sasaga/SHELLCODES-WINDOWS,"['exploit', 'shellcode']",2,2021-10-28T01:05:32+0000,0,1,Assembly,0,[]
sydjedd/rced,None,https://github.com/sydjedd/rced,['rce'],1,2021-10-28T08:15:18+0000,0,0,JavaScript,0,[]
RobertDra/CVE-2021-31862,None,https://github.com/RobertDra/CVE-2021-31862,['cve-2 OR cve_2'],1,2021-10-28T07:22:03+0000,0,0,,0,['CVE-2021-31862']
RedTeamWing/CVE-2021-22205,Pocsuite3 For CVE-2021-22205,https://github.com/RedTeamWing/CVE-2021-22205,['cve-2 OR cve_2'],1,2021-10-28T06:35:38+0000,0,0,Python,0,['CVE-2021-22205']
ycdxsb/CVE-2020-0668,CVE-2020-0668 Exploit,https://github.com/ycdxsb/CVE-2020-0668,"['cve-2 OR cve_2', 'exploit']",2,2021-10-28T07:12:58+0000,14322,0,C++,1,['CVE-2020-0668']
rutujapate/cvexp2,None,https://github.com/rutujapate/cvexp2,['cve-2 OR cve_2'],1,2021-10-28T05:19:15+0000,0,0,HTML,0,[]
F6JO/CVE-2020-0796-Batch-scanning,批量扫描CVE-2020-0796,https://github.com/F6JO/CVE-2020-0796-Batch-scanning,['cve-2 OR cve_2'],1,2021-10-28T03:46:30+0000,0,0,Python,0,['CVE-2020-0796']
warmilk/myVulHub,docker漏洞环境搭建大合集，每个文件夹对应一个漏洞，内含exploit代码，文档均在README.md,https://github.com/warmilk/myVulHub,['exploit'],1,2021-10-28T01:26:01+0000,0,0,,0,[]
YTZirex/Zirexium-Exploit,None,https://github.com/YTZirex/Zirexium-Exploit,['exploit'],1,2021-10-28T16:25:17+0000,3,0,,0,[]
dessertlab/EVIL,EVIL (Exploiting software VIa natural Language) is an approach to automatically generate software exploits in assembly/Python language from descriptions in natural language. The approach leverages Neural Machine Translation (NMT) techniques and a dataset t,https://github.com/dessertlab/EVIL,"['exploit', 'shellcode']",2,2021-10-28T15:30:57+0000,1282,8,Python,1,[]
beefproject/beef,The Browser Exploitation Framework Project,https://github.com/beefproject/beef,['exploit'],1,2021-10-28T01:24:43+0000,21889,6070,JavaScript,1448,[]
dcs4cop/xcube,"xcube is a Python package for generating and exploiting data cubes powered by xarray, dask, and zarr.",https://github.com/dcs4cop/xcube,['exploit'],1,2021-10-28T08:32:41+0000,294921,81,Python,13,[]
vulsio/go-msfdb,CVEs <--> Metasploit-Framework modules,https://github.com/vulsio/go-msfdb,['metasploit module OR payload'],1,2021-10-28T07:17:57+0000,320,7,Go,7,[]
nomi-sec/NVD-Exploit-List-Ja,🔍NVD exploit & JVN(Japan Vulnerability Notes) easy description,https://github.com/nomi-sec/NVD-Exploit-List-Ja,['exploit'],1,2021-10-28T06:45:13+0000,38839,24,,14,[]
MalavVyas/ExploitDevelopment101,Resources for Session Exploit Development 101 for Null Humla,https://github.com/MalavVyas/ExploitDevelopment101,['exploit'],1,2021-10-28T01:51:43+0000,1,0,,0,[]
k8gege/Aggressor,"Ladon for Cobalt Strike, Large Network Penetration Scanner, vulnerability / exploit / detection / MS17010 / password/brute-force/psexec/atexec/sshexec/webshell/smbexec/netcat/osscan/netscan/struts2Poc/weblogicExp",https://github.com/k8gege/Aggressor,['exploit'],1,2021-10-28T15:35:20+0000,16938,338,,78,[]
Mr-xn/Penetration_Testing_POC,渗透测试有关的POC、EXP、脚本、提权、小工具等---About penetration-testing python-script poc getshell csrf xss cms php-getshell domainmod-xss penetration-testing-poc csrf-webshell cobub-razor cve rce sql sql-poc poc-exp bypass oa-getshell cve-cms,https://github.com/Mr-xn/Penetration_Testing_POC,"['cve poc', 'exploit', 'rce', 'rce poc']",4,2021-10-28T13:28:16+0000,1447863,3679,PowerShell,1266,[]
chaitin/xray,一款完善的安全评估工具，支持常见 web 安全问题扫描和自定义 poc _ 使用之前务必先阅读文档,https://github.com/chaitin/xray,['vulnerability poc'],1,2021-10-28T03:24:59+0000,35817,5962,Vue,1247,[]
vulsio/go-exploitdb,"Tool for searching Exploits from Exploit Databases, etc.",https://github.com/vulsio/go-exploitdb,['exploit'],1,2021-10-28T07:19:50+0000,870,128,Go,38,[]
ExpLife0011/awesome-windows-kernel-security-development,windows kernel security development,https://github.com/ExpLife0011/awesome-windows-kernel-security-development,['shellcode'],1,2021-10-28T02:47:38+0000,2643,1342,,452,[]
masahiro331/CVE-2020-9484,None,https://github.com/masahiro331/CVE-2020-9484,['cve-2 OR cve_2'],1,2021-10-28T02:31:04+0000,3930,114,Dockerfile,28,['CVE-2020-9484']
hahwul/mad-metasploit,"Metasploit custom modules, plugins, resource script and.. awesome metasploit collection",https://github.com/hahwul/mad-metasploit,['metasploit module OR payload'],1,2021-10-28T00:17:03+0000,166798,253,Ruby,77,[]
nkoneko/CVE-2017-1000117,GitのCommand Injectionの脆弱性を利用してスクリプトを落として実行する例,https://github.com/nkoneko/CVE-2017-1000117,"['command injection', 'cve-2 OR cve_2']",2,2021-10-28T12:40:51+0000,0,2,,1,['CVE-2017-1000117']
hugsy/gef-extras,Extra goodies for GEF: Open repository for unfiltered contributions to the project.,https://github.com/hugsy/gef-extras,['exploit'],1,2021-10-28T04:08:36+0000,236,70,Python,29,[]
kangarko/Confiscate,"Discover duplication glitches, abusive staff giving items, x-ray or simply poor server economy.",https://github.com/kangarko/Confiscate,['exploit'],1,2021-10-28T05:59:14+0000,84,29,,8,[]
commixproject/commix,Automated All-in-One OS Command Injection Exploitation Tool.,https://github.com/commixproject/commix,"['command injection', 'exploit']",2,2021-10-28T06:47:17+0000,5589,2957,Python,653,[]
Terradue/doc-tep-geohazards,Geohazards Thematic Exploitation guide,https://github.com/Terradue/doc-tep-geohazards,['exploit'],1,2021-10-28T10:27:46+0000,625267,9,Python,26,[]
rapid7/metasploit-payloads,Unified repository for different Metasploit Framework payloads,https://github.com/rapid7/metasploit-payloads,['metasploit module OR payload'],1,2021-10-28T12:56:52+0000,60626,1128,C,551,[]
rng70/Hacking-Resources,"This repository contains some resources for ethical hackers penetration tester 😊 This may contain some files, tools, books, and links that need to be used for good purposes only. Do not do any illegal work using these sources.",https://github.com/rng70/Hacking-Resources,['exploit'],1,2021-10-28T15:48:39+0000,2719721,10,,0,[]
th3ken-dev/TH3KEN-EDITION,None,https://github.com/th3ken-dev/TH3KEN-EDITION,['exploit'],1,2021-10-28T13:05:45+0000,3385338,2,Batchfile,0,[]
thiagofigcosta/V-REx-v2,Vulnerabilities' Risk of Exploitation,https://github.com/thiagofigcosta/V-REx-v2,['exploit'],1,2021-10-28T00:32:26+0000,28691,0,Python,0,[]
nafees87n/codebox,"codeBox RCE is a service that provides a remote environment to run your code in. Execution occurs in a containerized space. The API supports programming in 3 languages (Python, Javascript and C++), potentially extendable to support more.",https://github.com/nafees87n/codebox,"['rce', 'remote code execution']",2,2021-10-28T08:41:47+0000,2575,1,JavaScript,8,[]
lz2y/CVE-2021-2394,POC of CVE-2021-2394,https://github.com/lz2y/CVE-2021-2394,"['cve poc', 'cve-2 OR cve_2']",2,2021-10-28T14:32:31+0000,10,15,Java,9,['CVE-2021-2394']
whaomi23/Update-Defender,Exploit Privado,https://github.com/whaomi23/Update-Defender,['exploit'],1,2021-10-28T03:37:09+0000,11378,0,,0,[]
HeiTang/Zrss,RSS feeds for HITCON ZeroDay’s vulnerability list,https://github.com/HeiTang/Zrss,['zeroday'],1,2021-10-28T01:05:53+0000,26203,2,Python,0,[]
alone-skiddie/tmsfi,tmsfi (termux metasploit-framework installer ) is a simple python tool for complete beginners in termux and in linux commands who want to install metasploit in termux very easily .This is actually not a tool but full of linux basic commands for install bas,https://github.com/alone-skiddie/tmsfi,['metasploit module OR payload'],1,2021-10-28T03:58:50+0000,44,1,Python,0,[]
mr-r3bot/Gitlab-CVE-2021-22205,None,https://github.com/mr-r3bot/Gitlab-CVE-2021-22205,['cve-2 OR cve_2'],1,2021-10-28T02:38:23+0000,12,26,Python,8,['CVE-2021-22205']
licit-lab/symupy-examples,A series of symupy examples to exploit the symupy package,https://github.com/licit-lab/symupy-examples,['exploit'],1,2021-10-28T13:31:40+0000,1270,0,Jupyter Notebook,0,[]
zerodayrat/ZeroDayRAT,Config files for my GitHub profile.,https://github.com/zerodayrat/ZeroDayRAT,['zeroday'],1,2021-10-28T13:32:47+0000,17,0,,0,[]
ycdxsb/PocOrExp_in_Github,聚合Github上已有的Poc或者Exp，CVE信息来自CVE官网。Auto Collect Poc Or Exp from Github by CVE ID.,https://github.com/ycdxsb/PocOrExp_in_Github,['cve poc'],1,2021-10-28T04:01:44+0000,107881,216,Python,63,[]
houjingyi233/macOS-iOS-system-security,macos/ios exploit writeup,https://github.com/houjingyi233/macOS-iOS-system-security,['exploit'],1,2021-10-28T02:03:40+0000,227,153,,21,[]
tencentcloud-sdk-php/rce,None,https://github.com/tencentcloud-sdk-php/rce,['rce'],1,2021-10-28T01:31:00+0000,78,0,PHP,0,[]
Anonymous-ghost/AttackWebFrameworkTools,"本软件首先集成危害性较大框架和部分主流cms的rce(无需登录,或者登录绕过执行rce)和反序列化(利用链简单)。上传getshell。sql注入等高危漏洞直接就可以拿权限出数据。其次对一些构造复杂exp漏洞进行检测。傻瓜式导入url即可实现批量测试,能一键getshell检测绝不sql注入或者不是只检测。其中thinkphp 集成所有rce Exp Struts2漏洞集成了shack2 和k8 漏洞利用工具所有Exp并对他们的exp进行优化和修复此工具的所集成漏洞全部是基于平时实战中所得到的经验从而写入到",https://github.com/Anonymous-ghost/AttackWebFrameworkTools,['rce'],1,2021-10-28T01:34:55+0000,287859,706,,147,[]
subn0de/Roblox_Exploits,"[Roblox] Downtown RP ESP (Gun Crates, Printers) -- genta",https://github.com/subn0de/Roblox_Exploits,['exploit'],1,2021-10-28T03:25:48+0000,927,0,Lua,0,[]
lunirae/roblox-exploits,literally exploiting gg,https://github.com/lunirae/roblox-exploits,['exploit'],1,2021-10-28T01:03:04+0000,2,0,,0,[]
Patrowl/PatrowlHearsData,"Open-Source Vulnerability Intelligence Center - Unified source of vulnerability, exploit and threat Intelligence feeds",https://github.com/Patrowl/PatrowlHearsData,['exploit'],1,2021-10-28T00:03:20+0000,415640,33,,19,[]
mustgundogdu/Research,Zero-day and Exploit code of some  applications,https://github.com/mustgundogdu/Research,['exploit'],1,2021-10-28T06:17:53+0000,279,2,,1,[]
evildevill/Devil,"Devil is a tool that is basically made for facebook to Hack target accounts , BruteForce Attack , grab friendlist accounts , yahoo chacker , Facbook Friend information gathering tool , auto likes reactions & much more i hope you enjoy this tool i'm not res",https://github.com/evildevill/Devil,['metasploit module OR payload'],1,2021-10-28T03:04:22+0000,326,210,Python,35,[]
0xK4gura/CVE-2021-40444-POC,An attempt to reproduce Microsoft MSHTML Remote Code Execution (RCE) Vulnerability and using Metasploit Framework.,https://github.com/0xK4gura/CVE-2021-40444-POC,"['cve poc', 'cve-2 OR cve_2', 'metasploit module OR payload', 'rce', 'rce poc', 'remote code execution', 'vulnerability poc']",7,2021-10-28T15:07:39+0000,0,2,,0,['CVE-2021-40444']
