full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
ngovinhhuy/Exploit_old_vuln_apps,None,https://github.com/ngovinhhuy/Exploit_old_vuln_apps,['exploit'],1,2021-11-03T14:32:51+0000,562,0,Python,0,[]
sinjeanmin/cvedetails_2020_final,redoing cve_2020 repository,https://github.com/sinjeanmin/cvedetails_2020_final,['cve-2 OR cve_2'],1,2021-11-03T11:17:03+0000,0,0,,0,[]
Its-Vichy/Crash-Call-Discord,Crash discord dm / group vocal,https://github.com/Its-Vichy/Crash-Call-Discord,['exploit'],1,2021-11-03T15:09:03+0000,0,4,,0,[]
nksf7/CVE-2015-1635,PoC for CVE-2015-1635 / MS15-034 - HTTP.sys Allows Remote Code Execution / Check & DOS,https://github.com/nksf7/CVE-2015-1635,"['cve poc', 'cve-2 OR cve_2', 'remote code execution']",3,2021-11-03T15:06:40+0000,0,0,Go,0,"['CVE-2015-1635', 'MS15-034']"
dorkerdevil/CVE-2021-26294,Directory Traversal in Afterlogic webmail aurora and pro,https://github.com/dorkerdevil/CVE-2021-26294,['cve-2 OR cve_2'],1,2021-11-03T14:32:14+0000,0,0,,0,['CVE-2021-26294']
guidepointsecurity/CVE-2021-29156,None,https://github.com/guidepointsecurity/CVE-2021-29156,['cve-2 OR cve_2'],1,2021-11-03T13:21:51+0000,0,0,,0,['CVE-2021-29156']
Crypto-Virus/rari-fuse-vesper-pool-exploit-example,None,https://github.com/Crypto-Virus/rari-fuse-vesper-pool-exploit-example,['exploit'],1,2021-11-03T13:21:58+0000,0,0,Solidity,0,[]
nksf7/CVE-2020-14181,PoC for CVE-2020-14181 - Jira User Enumeration via /ViewUserHover.jspa,https://github.com/nksf7/CVE-2020-14181,"['cve poc', 'cve-2 OR cve_2']",2,2021-11-03T11:06:25+0000,0,0,Go,0,['CVE-2020-14181']
imojne/CVE-2018-6574-POC,None,https://github.com/imojne/CVE-2018-6574-POC,"['cve poc', 'cve-2 OR cve_2']",2,2021-11-03T09:15:52+0000,0,0,,0,['CVE-2018-6574']
Trushal2004/CVE-2018-16763,fuel CMS 1.4.1 - Remote Code Execution,https://github.com/Trushal2004/CVE-2018-16763,"['cve-2 OR cve_2', 'remote code execution']",2,2021-11-03T05:19:15+0000,0,0,Python,0,['CVE-2018-16763']
ColdFusionX/CVE-2021-34429,POC for CVE-2021-34429,https://github.com/ColdFusionX/CVE-2021-34429,"['cve poc', 'cve-2 OR cve_2']",2,2021-11-03T09:16:02+0000,0,0,,0,['CVE-2021-34429']
orangecertcc/ecdummy,Exploiting dummy codes in Elliptic Curve Cryptography implementations,https://github.com/orangecertcc/ecdummy,['exploit'],1,2021-11-03T08:38:51+0000,0,0,Python,0,[]
TaroballzChen/CVE-2021-36260-metasploit,the metasploit script(POC) about CVE-2021-36260 ,https://github.com/TaroballzChen/CVE-2021-36260-metasploit,"['cve poc', 'cve-2 OR cve_2', 'metasploit module OR payload']",3,2021-11-03T08:26:24+0000,0,0,Python,0,['CVE-2021-36260']
Aviksaikat/CVE-2020-3452,Test vulnerability of CVE-2020-3452,https://github.com/Aviksaikat/CVE-2020-3452,['cve-2 OR cve_2'],1,2021-11-03T07:31:51+0000,0,0,Python,0,['CVE-2020-3452']
dnr6419/CVE-2021-24545,WordPress Plugin HTML Author Bio description XSS,https://github.com/dnr6419/CVE-2021-24545,['cve-2 OR cve_2'],1,2021-11-03T05:49:45+0000,0,0,Python,0,['CVE-2021-24545']
7gh/hakie-exploit,idk why i made this but it took me like 1 min to make xd,https://github.com/7gh/hakie-exploit,['exploit'],1,2021-11-03T04:46:30+0000,0,0,Python,0,[]
Symbux/Turbo,"Turbo is a powerful command engine using internal event scheduling, dependency injection, and ORM for creating scalable and powerful REST API / WebSocket based platforms.",https://github.com/Symbux/Turbo,['command injection'],1,2021-11-03T14:49:49+0000,332,0,TypeScript,0,[]
SapienzaNLP/neural-pagerank-wsd,Exploiting the global WordNet graph to perform WSD,https://github.com/SapienzaNLP/neural-pagerank-wsd,['exploit'],1,2021-11-03T13:49:24+0000,356,0,Python,0,[]
leebaird/discover,"Custom bash scripts used to automate various penetration testing tasks including recon, scanning, parsing, and creating malicious payloads and listeners with Metasploit.",https://github.com/leebaird/discover,['metasploit module OR payload'],1,2021-11-03T15:17:13+0000,3745,2518,PowerShell,730,[]
chaitin/xray,一款完善的安全评估工具，支持常见 web 安全问题扫描和自定义 poc _ 使用之前务必先阅读文档,https://github.com/chaitin/xray,['vulnerability poc'],1,2021-11-03T03:26:51+0000,35855,5989,Vue,1254,[]
bitdefender/bddisasm,"bddisasm is a fast, lightweight, x86/x64 instruction decoder.  The project also features a fast, basic, x86/x64 instruction emulator, designed specifically to detect shellcode-like behavior.",https://github.com/bitdefender/bddisasm,['shellcode'],1,2021-11-03T07:34:11+0000,4878,636,C,82,[]
michael-c-brennan/lazymaps,Numerical examples from 'Greedy inference with structure-exploiting lazy maps',https://github.com/michael-c-brennan/lazymaps,['exploit'],1,2021-11-03T12:12:26+0000,5456,0,Python,1,[]
ails-lab/with,WITHCulture is a service that provides access to digital cultural heritage items from different repositories and offers a number of added-value services for the creative reuse and intelligent exploitation of that content.,https://github.com/ails-lab/with,['exploit'],1,2021-11-03T11:55:28+0000,106919,0,Java,2,[]
TAbdiukov/Exploit-DB,Various scripts,https://github.com/TAbdiukov/Exploit-DB,['exploit'],1,2021-11-03T05:29:14+0000,22,0,Python,0,[]
nomi-sec/NVD-Exploit-List-Ja,🔍NVD exploit & JVN(Japan Vulnerability Notes) easy description,https://github.com/nomi-sec/NVD-Exploit-List-Ja,['exploit'],1,2021-11-03T00:45:17+0000,42288,24,,14,[]
Mr-xn/Penetration_Testing_POC,渗透测试有关的POC、EXP、脚本、提权、小工具等---About penetration-testing python-script poc getshell csrf xss cms php-getshell domainmod-xss penetration-testing-poc csrf-webshell cobub-razor cve rce sql sql-poc poc-exp bypass oa-getshell cve-cms,https://github.com/Mr-xn/Penetration_Testing_POC,"['cve poc', 'exploit', 'rce', 'rce poc']",4,2021-11-03T13:24:45+0000,1447864,3697,PowerShell,1275,[]
remo7777/Termux-Metasploit,metasploit-framework version 5.0.53-dev for termux specially for android version 5 and 6,https://github.com/remo7777/Termux-Metasploit,['metasploit module OR payload'],1,2021-11-03T11:33:55+0000,52,58,Shell,19,[]
mjwhitta/runsc,Simple shellcode injector,https://github.com/mjwhitta/runsc,['shellcode'],1,2021-11-03T03:20:29+0000,40,3,Go,5,[]
hahwul/mad-metasploit,"Metasploit custom modules, plugins, resource script and.. awesome metasploit collection",https://github.com/hahwul/mad-metasploit,['metasploit module OR payload'],1,2021-11-03T00:16:42+0000,171376,252,Ruby,78,[]
The-Art-of-Hacking/h4cker,"This repository is primarily maintained by Omar Santos and includes thousands of resources related to ethical hacking  / penetration testing, digital forensics and incident response (DFIR), vulnerability research, exploit development, reverse engineering, ",https://github.com/The-Art-of-Hacking/h4cker,['exploit'],1,2021-11-03T11:35:05+0000,71535,10279,Jupyter Notebook,1765,[]
commixproject/commix,Automated All-in-One OS Command Injection Exploitation Tool.,https://github.com/commixproject/commix,"['command injection', 'exploit']",2,2021-11-03T07:47:31+0000,5675,2961,Python,655,[]
offensive-security/exploitdb-bin-sploits,Exploit Database binary exploits located in the /sploits directory,https://github.com/offensive-security/exploitdb-bin-sploits,"['exploit', 'sploit']",2,2021-11-03T00:06:03+0000,1534764,1519,Python,521,[]
Terradue/doc-tep-geohazards,Geohazards Thematic Exploitation guide,https://github.com/Terradue/doc-tep-geohazards,['exploit'],1,2021-11-03T07:32:17+0000,643431,9,Python,26,[]
offensive-security/exploitdb,The official Exploit Database repository,https://github.com/offensive-security/exploitdb,['exploit'],1,2021-11-03T05:08:04+0000,280688,6576,C,1817,[]
aegoe/MAB,Exploration-Exploitation using MAB,https://github.com/aegoe/MAB,['exploit'],1,2021-11-03T11:26:17+0000,61412,0,HTML,1,[]
Patrowl/PatrowlHearsData,"Open-Source Vulnerability Intelligence Center - Unified source of vulnerability, exploit and threat Intelligence feeds",https://github.com/Patrowl/PatrowlHearsData,['exploit'],1,2021-11-03T00:03:30+0000,434527,34,,19,[]
aesophor/requiem,🎻 Requiem: Modular exploit generation using symbolic execution,https://github.com/aesophor/requiem,['exploit'],1,2021-11-03T03:22:50+0000,9457,14,C++,3,[]
HeiTang/Zrss,RSS feeds for HITCON ZeroDay’s vulnerability list,https://github.com/HeiTang/Zrss,['zeroday'],1,2021-11-03T01:06:26+0000,9267,2,Python,0,[]
BlackSnufkin/PT-ToolKit,Exploits Scripts and other tools that are useful during Penetration-Testing or Red Team engagement ,https://github.com/BlackSnufkin/PT-ToolKit,['exploit'],1,2021-11-03T07:03:12+0000,108692,7,PowerShell,6,[]
dnr6419/CVE-2021-32644,Ampache XSS ,https://github.com/dnr6419/CVE-2021-32644,['cve-2 OR cve_2'],1,2021-11-03T06:07:59+0000,37,0,,0,['CVE-2021-32644']
scmanjarrez/CVEScannerV2DB,Semiupdated database of CVEScannerV2,https://github.com/scmanjarrez/CVEScannerV2DB,['cve-2 OR cve_2'],1,2021-11-03T15:06:15+0000,31648,1,Shell,2,[]
V0lk3n/OSED-CheatSheet,Exploit Development CheatSheet.,https://github.com/V0lk3n/OSED-CheatSheet,['exploit'],1,2021-11-03T00:12:56+0000,160,0,,4,[]
noobone123/my_CTF_challenges,Record some topics and exploits in my learning of PWN,https://github.com/noobone123/my_CTF_challenges,['exploit'],1,2021-11-03T14:38:06+0000,19817,0,Python,0,[]
ImLorio/All-Discord-Exploits,"This is a list of Discord console scripts, bugs and exploits.",https://github.com/ImLorio/All-Discord-Exploits,['exploit'],1,2021-11-03T02:22:10+0000,39,9,,4,[]
veo/vscan,开源、轻量、快速、跨平台 的红队(redteam)外网打点扫描器，功能 端口扫描(port scan) 指纹识别(fingerprint) nday检测(nday check) 智能爆破 (admin brute) 敏感文件扫描(file fuzz),https://github.com/veo/vscan,['0day'],1,2021-11-03T04:52:13+0000,15873,244,Go,33,[]
tencentcloud-sdk-php/rce,None,https://github.com/tencentcloud-sdk-php/rce,['rce'],1,2021-11-03T01:16:16+0000,80,0,PHP,0,[]
Matheus-Garbelini/braktooth_esp32_bluetooth_classic_attacks,A Series of Baseband & LMP Exploits against Bluetooth Classic Controllers,https://github.com/Matheus-Garbelini/braktooth_esp32_bluetooth_classic_attacks,['exploit'],1,2021-11-03T09:34:02+0000,82965,4,,0,[]
ehsaanqazi/Mind-Maps,Vulnerabilities in Web Application  and How to test and exploit for them.,https://github.com/ehsaanqazi/Mind-Maps,['exploit'],1,2021-11-03T14:56:46+0000,2187,32,,3,[]
jopraveen/exploit-development,Gonna share my writeups and resources here,https://github.com/jopraveen/exploit-development,['exploit'],1,2021-11-03T06:20:52+0000,205,10,Python,6,[]
ycdxsb/PocOrExp_in_Github,聚合Github上已有的Poc或者Exp，CVE信息来自CVE官网。Auto Collect Poc Or Exp from Github by CVE ID.,https://github.com/ycdxsb/PocOrExp_in_Github,['cve poc'],1,2021-11-03T04:02:04+0000,120062,223,Python,66,[]
mosecorg/mosec,"A high-performance serving framework for ML models, offers dynamic batching and multi-stage pipeline to fully exploit your compute machine",https://github.com/mosecorg/mosec,['exploit'],1,2021-11-03T14:28:36+0000,710,15,Python,3,[]
renxida/iseedeaduops-poc,Proof-of-concept for I See Dead Micro-Ops transient execution attack,https://github.com/renxida/iseedeaduops-poc,['attack poc'],1,2021-11-03T12:36:13+0000,58,4,HTML,0,[]
rcetani74/rcetani74,None,https://github.com/rcetani74/rcetani74,['rce'],1,2021-11-03T15:18:00+0000,0,0,,0,[]
