full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
stong/how-to-exploit-a-double-free,How to exploit a double free vulnerability in 2021. 'Use-After-Free for Dummies',https://github.com/stong/how-to-exploit-a-double-free,['exploit'],1,2021-10-29T06:29:47+0000,19299,812,Python,41,[]
4dmud/mud,"The world has not been the same since the outbreak and ending of World War 3 in the same year, 2079, when the “Developing Countries” in Africa and Asia finally rebelled against the exploitation by the western “industrial countries”. A massive launching of ",https://github.com/4dmud/mud,['exploit'],1,2021-10-29T06:47:23+0000,14173,2,C++,3,[]
cshewmake2/cone-classification,The use of adaptive optics scanning laser ophthalmoscopy (AOSLO) to probe color perception at the individual cone level has become increasingly of interest in the vision science community. Such experiments are enabled by having individual subjects' cone cl,https://github.com/cshewmake2/cone-classification,['exploit'],1,2021-10-29T05:24:26+0000,4741,0,Jupyter Notebook,0,[]
gh0x0st/OSEP-Breaking-Chains,A collection of code that I am using as I work through the PEN-300 course.,https://github.com/gh0x0st/OSEP-Breaking-Chains,['shellcode'],1,2021-10-29T13:33:34+0000,30,1,C#,0,[]
antx-code/CVE-2021-22205,Gitlab CE/EE RCE 未授权远程代码执行漏洞 POC && EXP CVE-2021-22205,https://github.com/antx-code/CVE-2021-22205,"['cve poc', 'cve-2 OR cve_2', 'rce', 'rce poc']",4,2021-10-29T07:52:05+0000,7,0,Python,0,['CVE-2021-22205']
lb3361/gigatron-os,Gigatron program and operating-system level things to exploit a SD card attached to the SPI interface of a RAM & IO expansion board.,https://github.com/lb3361/gigatron-os,['exploit'],1,2021-10-29T02:30:31+0000,206,0,C,0,[]
kingkirpal2000/CSE-111,Database Systems - Principles of database design and operation. Relational data model. High-level data modeling representations. SQL database language. Active databases with constraints and triggers. Query optimization with views and indexes. Exploiting da,https://github.com/kingkirpal2000/CSE-111,['exploit'],1,2021-10-29T18:20:54+0000,7491,1,ReScript,0,[]
VaimpierOfficial/Vaim-Samay,This is use for track location or logout all google account using only one click.,https://github.com/VaimpierOfficial/Vaim-Samay,['exploit'],1,2021-10-29T14:29:37+0000,1789,2,CSS,0,[]
glixzzy/blooket-hack,Multiple hacks that breaks the game,https://github.com/glixzzy/blooket-hack,['exploit'],1,2021-10-29T00:17:47+0000,2994,83,JavaScript,160,[]
fran-CICS/ExploitTensorflowCVE-2021-37678,TP Seguridad Informática,https://github.com/fran-CICS/ExploitTensorflowCVE-2021-37678,"['cve-2 OR cve_2', 'exploit']",2,2021-10-29T02:17:07+0000,8,2,Python,0,['CVE-2021-37678']
Night-King-Host/702ASG,"7,02 FW Full Auto Mode Exploit (Sleirsgoevy Kernel Exploit)",https://github.com/Night-King-Host/702ASG,['exploit'],1,2021-10-29T20:14:58+0000,1682,0,HTML,0,[]
renatus-cartesius/infosec,Some files for information security exploits,https://github.com/renatus-cartesius/infosec,['exploit'],1,2021-10-29T05:51:53+0000,45,0,C,0,[]
cirosantilli/china-dictatorship-2,https://github.com/cirosantilli/china-dictatorship 的备份backup. Anti Chinese government information. 反中共消息库。住在中国真名用户的网友请别给星星，不然你要被警察请喝茶。常见问答集，新闻集和饭店和音乐建议。卐习万岁卐。冠状病毒审查郝海东新疆改造中心六四事件法轮功 996.ICU709大抓捕巴拿马文件邓家贵低端人口西藏骚乱。Friends who live in China and have real name ,https://github.com/cirosantilli/china-dictatorship-2,"['attack poc', 'exploit']",2,2021-10-29T09:23:45+0000,6935,14,HTML,8,[]
divanix/poc-workflow,"This repository is used as PoC for repository attacks through workflows. For example, shell/command injection through workflow",https://github.com/divanix/poc-workflow,"['attack poc', 'command injection']",2,2021-10-29T13:50:35+0000,20,0,JavaScript,0,[]
scmanjarrez/CVEScannerV2DB,Semiupdated database of CVEScannerV2,https://github.com/scmanjarrez/CVEScannerV2DB,['cve-2 OR cve_2'],1,2021-10-29T11:19:30+0000,19715,1,,1,[]
scmanjarrez/CVEScannerV2,Nmap script that searches for probable vulnerabilities based on services discovered in open ports. ,https://github.com/scmanjarrez/CVEScannerV2,['cve-2 OR cve_2'],1,2021-10-29T11:21:25+0000,4402,5,Python,1,[]
I2rys/ODiscord,Collection of Discord hacking tools/fun stuff/exploits that is completely made using NodeJS.,https://github.com/I2rys/ODiscord,['exploit'],1,2021-10-29T10:41:46+0000,304,14,JavaScript,9,[]
PanosAntoniadis/emotion-gcn,[IEEE FG 2021] Official implementation: Exploiting Emotional Dependencies with Graph Convolutional Networks for Facial Expression Recognition,https://github.com/PanosAntoniadis/emotion-gcn,['exploit'],1,2021-10-29T16:25:57+0000,5425,0,Python,0,[]
Jozen-Lee/xrobot,xrobot is a manipulator with gripper. It's exploitation environment is constructed by ROS and Webots,https://github.com/Jozen-Lee/xrobot,['exploit'],1,2021-10-29T03:48:34+0000,0,0,,0,[]
Al1ex/CVE-2021-22205,CVE-2021-22205& GitLab CE/EE RCE,https://github.com/Al1ex/CVE-2021-22205,"['cve-2 OR cve_2', 'rce']",2,2021-10-29T04:31:15+0000,0,1,Python,0,['CVE-2021-22205']
leebaird/discover,"Custom bash scripts used to automate various penetration testing tasks including recon, scanning, parsing, and creating malicious payloads and listeners with Metasploit.",https://github.com/leebaird/discover,['metasploit module OR payload'],1,2021-10-29T22:22:35+0000,3729,2514,PowerShell,729,[]
UnsolvedShira/Nord,My Private Exploit That Comes With Sleek UI Design And Written In C# Winforms!,https://github.com/UnsolvedShira/Nord,['exploit'],1,2021-10-29T14:17:35+0000,0,0,,0,[]
hax3xploit/CVE-2021-41646,Remote Code Execution (RCE) vulnerability exists in Sourcecodester Online Reviewer System 1.0 by uploading a maliciously crafted PHP file that bypasses the image upload filters..,https://github.com/hax3xploit/CVE-2021-41646,"['cve-2 OR cve_2', 'rce', 'remote code execution']",3,2021-10-29T22:32:27+0000,0,0,Python,0,['CVE-2021-41646']
hax3xploit/CVE-2021-41645,Remote Code Execution (RCE) vulnerability exists in Sourcecodester Budget and Expense Tracker System 1.0 that allows a remote malicious user to inject arbitrary code via the image upload field. ,https://github.com/hax3xploit/CVE-2021-41645,"['cve-2 OR cve_2', 'rce', 'remote code execution']",3,2021-10-29T22:31:00+0000,0,0,Python,0,['CVE-2021-41645']
hax3xploit/CVE-2021-41644,Remote Code Exection (RCE) vulnerability exists in Sourcecodester Online Food Ordering System 2.0 via a maliciously crafted PHP file that bypasses the image upload filters.,https://github.com/hax3xploit/CVE-2021-41644,"['cve-2 OR cve_2', 'rce']",2,2021-10-29T22:29:14+0000,0,0,Python,0,['CVE-2021-41644']
hax3xploit/CVE-2021-41643,Remote Code Execution (RCE) vulnerability exists in Sourcecodester Church Management System 1.0 via the image upload field.,https://github.com/hax3xploit/CVE-2021-41643,"['cve-2 OR cve_2', 'rce', 'remote code execution']",3,2021-10-29T22:27:08+0000,0,0,Python,0,['CVE-2021-41643']
laluka/jolokia-exploitation-toolkit,jolokia-exploitation-toolkit,https://github.com/laluka/jolokia-exploitation-toolkit,['exploit'],1,2021-10-29T21:13:10+0000,0,1,Python,0,[]
r0lh/gwntools,a simple pwntools-like framework for exploit development,https://github.com/r0lh/gwntools,['exploit'],1,2021-10-29T19:18:32+0000,0,0,Go,0,[]
r0lh/gwntools,a simple pwntools-like framework for exploit development,https://github.com/r0lh/gwntools,['exploit'],1,2021-10-29T18:27:38+0000,0,0,Go,0,[]
dustin-py/jwt-exploits,None,https://github.com/dustin-py/jwt-exploits,['exploit'],1,2021-10-29T18:34:57+0000,0,0,Ruby,0,[]
0xAgun/CVE-2019-18935-checker,None,https://github.com/0xAgun/CVE-2019-18935-checker,['cve-2 OR cve_2'],1,2021-10-29T17:04:20+0000,0,0,Python,0,['CVE-2019-18935']
0x3Honeypot/exploits,None,https://github.com/0x3Honeypot/exploits,['exploit'],1,2021-10-29T15:46:46+0000,0,0,,0,[]
scopion/CVE-2018-8947,None,https://github.com/scopion/CVE-2018-8947,['cve-2 OR cve_2'],1,2021-10-29T15:13:08+0000,0,0,Python,0,['CVE-2018-8947']
scopion/CVE-2020-10963,None,https://github.com/scopion/CVE-2020-10963,['cve-2 OR cve_2'],1,2021-10-29T14:58:38+0000,0,0,Python,0,['CVE-2020-10963']
scopion/cve-2019-9081,None,https://github.com/scopion/cve-2019-9081,['cve-2 OR cve_2'],1,2021-10-29T14:51:14+0000,0,0,PHP,0,['CVE-2019-9081']
SakuraSamuraii/CVE-2021-43032,Post authenticated stored-xss in XenForo versions ≤ 2.2.7,https://github.com/SakuraSamuraii/CVE-2021-43032,['cve-2 OR cve_2'],1,2021-10-29T14:25:48+0000,0,0,,0,['CVE-2021-43032']
Crypto-Virus/cream-finance-exploit-example,None,https://github.com/Crypto-Virus/cream-finance-exploit-example,['exploit'],1,2021-10-29T05:27:01+0000,0,0,Solidity,0,[]
PeterMxx/Ps4-9.00-Webkit-Exploit-,Webkit Exploit for ps4 9.00 by Sleirsgoevy ,https://github.com/PeterMxx/Ps4-9.00-Webkit-Exploit-,['exploit'],1,2021-10-29T13:32:09+0000,0,0,HTML,0,[]
jtalamini/Exploits,None,https://github.com/jtalamini/Exploits,['exploit'],1,2021-10-29T13:00:37+0000,0,0,,0,[]
attakercyebr/exploit-doc-product-box,"After many requests, our team created a new Silent DOC Exploit for Microsoft Office. The purpose of this exploit is to silently infect victims upon opening the document. Furthermore, this exploit will convert an .EXE to .DOC or .XLS without any detection’s",https://github.com/attakercyebr/exploit-doc-product-box,"['0day', 'exploit']",2,2021-10-29T12:50:12+0000,0,1,Python,2,[]
p0dalirius/CVE-2016-10956_mail_masta,None,https://github.com/p0dalirius/CVE-2016-10956_mail_masta,"['cve-2 OR cve_2', 'exploit']",2,2021-10-29T12:31:22+0000,0,0,,0,['CVE-2016-10956']
Bouclas/Repetitive-Action-Recognition,"This is the official repository of the paper ""Exploiting the Nature of Repetitive Actions fortheir Effective and Efficient Recognition"". We provide guidelines to generate the datasets that are used in this work, as well as any important documentation regar",https://github.com/Bouclas/Repetitive-Action-Recognition,['exploit'],1,2021-10-29T11:01:30+0000,0,0,,0,[]
VestigeNet/VSEC-JAILBREAK-IOS-14.5.1,Allows jailbreak on ios devices using the new Fugu14 Exploit,https://github.com/VestigeNet/VSEC-JAILBREAK-IOS-14.5.1,['exploit'],1,2021-10-29T10:39:15+0000,0,0,,0,[]
Claudio4813/Reveil_berry,Projet système exploitation P18M groupe 1 (Arnaud/Vincent/Frederic/Claude),https://github.com/Claudio4813/Reveil_berry,['exploit'],1,2021-10-29T09:33:52+0000,0,0,C,0,[]
Yolnan/24678_CVE_PS5,None,https://github.com/Yolnan/24678_CVE_PS5,['cve-2 OR cve_2'],1,2021-10-29T07:39:13+0000,0,0,Python,0,[]
rain0x06/BE-Shellcode,None,https://github.com/rain0x06/BE-Shellcode,['shellcode'],1,2021-10-29T06:48:39+0000,0,0,C++,0,[]
mukund2201/Book-recommender-system,This projects include generating popular books list and exploiting users similarity for recommending them books.,https://github.com/mukund2201/Book-recommender-system,['exploit'],1,2021-10-29T06:33:38+0000,0,0,,0,[]
wolf1892/CVE-2021-41773,Setup vulnerable enviornment,https://github.com/wolf1892/CVE-2021-41773,['cve-2 OR cve_2'],1,2021-10-29T06:33:39+0000,0,0,Dockerfile,0,['CVE-2021-41773']
MiracleLau/exploits,漏洞利用收集,https://github.com/MiracleLau/exploits,['exploit'],1,2021-10-29T06:32:29+0000,0,0,,0,[]
LuanTeles/Host,PlayStation 4 exploit hosts,https://github.com/LuanTeles/Host,['exploit'],1,2021-10-29T06:30:04+0000,0,0,,0,[]
Crystalware/CVE-2021-27965,Proof of concept for CVE-2021-27965 (Stack-based Buffer Overflow),https://github.com/Crystalware/CVE-2021-27965,['cve-2 OR cve_2'],1,2021-10-29T19:47:51+0000,14,0,C,1,['CVE-2021-27965']
HeiTang/Zrss,RSS feeds for HITCON ZeroDay’s vulnerability list,https://github.com/HeiTang/Zrss,['zeroday'],1,2021-10-29T01:04:18+0000,28021,2,Python,0,[]
Night-King-Host/75XV3b7,"7.5x Host Exploit, July 21th,2021 Release (add post-exploit cleanup spray)",https://github.com/Night-King-Host/75XV3b7,['exploit'],1,2021-10-29T20:22:00+0000,2422,0,HTML,4,[]
dcs4cop/xcube,"xcube is a Python package for generating and exploiting data cubes powered by xarray, dask, and zarr.",https://github.com/dcs4cop/xcube,['exploit'],1,2021-10-29T16:06:03+0000,294938,81,Python,13,[]
sarkerrabi/Travel-Assistant,"Like Smart Home and Smart Devices, Smart Navigation has become necessary to travel through the congestion of the structure of either building or in the wild. The advancement in smartphone technology and incorporation of many different precise sensors have ",https://github.com/sarkerrabi/Travel-Assistant,['exploit'],1,2021-10-29T17:34:52+0000,3718,0,Java,0,[]
edoardottt/edoardottt,Hey! I'm edoardottt! 🏴‍☠️👹,https://github.com/edoardottt/edoardottt,['exploit'],1,2021-10-29T15:16:40+0000,28,0,,0,[]
th3ken-dev/TH3KEN-EDITION,None,https://github.com/th3ken-dev/TH3KEN-EDITION,['exploit'],1,2021-10-29T05:46:54+0000,3400384,2,Batchfile,0,[]
Ne0nd0g/go-shellcode,A repository of Windows Shellcode runners and supporting utilities. The applications load and execute Shellcode using various API calls or techniques.,https://github.com/Ne0nd0g/go-shellcode,['shellcode'],1,2021-10-29T12:57:16+0000,60,569,Go,104,[]
hktalent/CVE-2020-2551,how detect CVE-2020-2551 poc exploit python Weblogic RCE with IIOP,https://github.com/hktalent/CVE-2020-2551,"['cve poc', 'cve-2 OR cve_2', 'exploit', 'rce', 'rce poc']",5,2021-10-29T08:55:29+0000,47,161,Python,37,['CVE-2020-2551']
raidersource/pyraider,"Using PyRaider You can scan installed dependencies known security vulnerabilities. It uses publicly known exploits, vulnerabilities database.",https://github.com/raidersource/pyraider,['exploit'],1,2021-10-29T02:05:32+0000,356,6,Python,0,[]
nomi-sec/NVD-Exploit-List-Ja,🔍NVD exploit & JVN(Japan Vulnerability Notes) easy description,https://github.com/nomi-sec/NVD-Exploit-List-Ja,['exploit'],1,2021-10-29T00:45:12+0000,40024,24,,14,[]
io12/pwninit,pwninit - automate starting binary exploit challenges,https://github.com/io12/pwninit,['exploit'],1,2021-10-29T05:25:54+0000,985,247,Rust,13,[]
Ascotbe/Medusa,:cat2:Medusa是一个红队武器库平台，目前包括XSS平台、协同平台、CVE监控、免杀生成、DNSLOG、钓鱼邮件等功能，持续开发中 ,https://github.com/Ascotbe/Medusa,['cve poc'],1,2021-10-29T09:32:19+0000,64485,1263,Python,258,[]
chaitin/xray,一款完善的安全评估工具，支持常见 web 安全问题扫描和自定义 poc _ 使用之前务必先阅读文档,https://github.com/chaitin/xray,['vulnerability poc'],1,2021-10-29T02:28:07+0000,35830,5970,Vue,1249,[]
tsumarios/Kali-Linux-Dockerfile,A simple Dockerfile to build an image starting from the latest official one of Kali Linux and including some useful tools.,https://github.com/tsumarios/Kali-Linux-Dockerfile,"['exploit', 'metasploit module OR payload']",2,2021-10-29T15:03:24+0000,19,11,Shell,6,[]
bitsadmin/wesng,Windows Exploit Suggester - Next Generation,https://github.com/bitsadmin/wesng,['exploit'],1,2021-10-29T13:38:51+0000,74902,2555,Python,388,[]
byt3bl33d3r/SILENTTRINITY,"An asynchronous, collaborative post-exploitation agent powered by Python and .NET's DLR",https://github.com/byt3bl33d3r/SILENTTRINITY,['exploit'],1,2021-10-29T23:29:32+0000,30550,1726,Boo,362,[]
ExpLife0011/awesome-windows-kernel-security-development,windows kernel security development,https://github.com/ExpLife0011/awesome-windows-kernel-security-development,['shellcode'],1,2021-10-29T04:01:35+0000,2682,1343,,453,[]
parrothacker1/metasploit-java,None,https://github.com/parrothacker1/metasploit-java,['metasploit module OR payload'],1,2021-10-29T15:05:29+0000,82,0,Java,0,[]
mgeeky/Penetration-Testing-Tools,"A collection of more than 160+ tools, scripts, cheatsheets and other loots that I have developed over years for Red Teaming/Pentesting/IT Security audits purposes. Most of them came handy on at least one of my real-world engagements.",https://github.com/mgeeky/Penetration-Testing-Tools,['exploit'],1,2021-10-29T01:26:31+0000,16459,954,Python,225,[]
grantdadams/Rceattle,TMB based CEATTLE model,https://github.com/grantdadams/Rceattle,['rce'],1,2021-10-29T14:18:21+0000,380377,1,C++,0,[]
offensive-security/exploitdb-papers,exploit-database-papers,https://github.com/offensive-security/exploitdb-papers,['exploit'],1,2021-10-29T01:36:32+0000,2761002,357,,54,[]
rakion99/IceMeme,"Roblox Exploit Source Code Called IceMeme with some cmds, lua c and limited lua execution with simple ui in c#",https://github.com/rakion99/IceMeme,['exploit'],1,2021-10-29T13:58:59+0000,2160,48,C,55,[]
hahwul/mad-metasploit,"Metasploit custom modules, plugins, resource script and.. awesome metasploit collection",https://github.com/hahwul/mad-metasploit,['metasploit module OR payload'],1,2021-10-29T00:16:44+0000,168320,253,Ruby,77,[]
nkoneko/CVE-2017-1000117,GitのCommand Injectionの脆弱性を利用してスクリプトを落として実行する例,https://github.com/nkoneko/CVE-2017-1000117,"['command injection', 'cve-2 OR cve_2']",2,2021-10-29T02:55:01+0000,0,2,,1,['CVE-2017-1000117']
The-Art-of-Hacking/h4cker,"This repository is primarily maintained by Omar Santos and includes thousands of resources related to ethical hacking  / penetration testing, digital forensics and incident response (DFIR), vulnerability research, exploit development, reverse engineering, ",https://github.com/The-Art-of-Hacking/h4cker,['exploit'],1,2021-10-29T11:35:04+0000,71041,10259,Jupyter Notebook,1759,[]
kangarko/Confiscate,"Discover duplication glitches, abusive staff giving items, x-ray or simply poor server economy.",https://github.com/kangarko/Confiscate,['exploit'],1,2021-10-29T17:25:18+0000,86,29,,8,[]
cirosantilli/china-dictatorship,"Anti Chinese government information. 反中共消息库。住在中国真名用户的网友请别给星星，不然你要被警察请喝茶。常见问答集，新闻集和饭店和音乐建议。卐习万岁卐。冠状病毒审查郝海东新疆改造中心六四事件法轮功 996.ICU709大抓捕巴拿马文件邓家贵低端人口西藏骚乱。Friends who live in China and have real name on account, please don't star this repo, or else the police mi",https://github.com/cirosantilli/china-dictatorship,"['attack poc', 'exploit']",2,2021-10-29T09:23:53+0000,34369,635,HTML,116,[]
commixproject/commix,Automated All-in-One OS Command Injection Exploitation Tool.,https://github.com/commixproject/commix,"['command injection', 'exploit']",2,2021-10-29T06:26:19+0000,5602,2957,Python,653,[]
offensive-security/exploitdb-bin-sploits,Exploit Database binary exploits located in the /sploits directory,https://github.com/offensive-security/exploitdb-bin-sploits,"['exploit', 'sploit']",2,2021-10-29T00:05:58+0000,1534763,1517,Python,521,[]
Terradue/doc-tep-geohazards,Geohazards Thematic Exploitation guide,https://github.com/Terradue/doc-tep-geohazards,['exploit'],1,2021-10-29T08:49:27+0000,637576,9,Python,26,[]
offensive-security/exploitdb,The official Exploit Database repository,https://github.com/offensive-security/exploitdb,['exploit'],1,2021-10-29T05:07:57+0000,279650,6565,C,1815,[]
Anon-Exploiter/Anon-Exploiter,None,https://github.com/Anon-Exploiter/Anon-Exploiter,['exploit'],1,2021-10-29T11:51:11+0000,5,2,,4,[]
plackyhacker/Shellcode-Encryptor,A simple shell code encryptor/decryptor/executor to bypass anti virus.,https://github.com/plackyhacker/Shellcode-Encryptor,['shellcode'],1,2021-10-29T18:58:12+0000,2856,74,C#,14,[]
houjingyi233/macOS-iOS-system-security,macos/ios exploit writeup,https://github.com/houjingyi233/macOS-iOS-system-security,['exploit'],1,2021-10-29T07:54:45+0000,232,154,,21,[]
SecuProject/ADenum,AD Enum is a pentesting tool that allows to find misconfiguration through the the protocol LDAP and exploit some of those weaknesses with kerberos.,https://github.com/SecuProject/ADenum,['exploit'],1,2021-10-29T20:08:28+0000,82,8,Python,1,[]
stong/CVE-2020-15368,"CVE-2020-15368, aka ""How to exploit a vulnerable driver""",https://github.com/stong/CVE-2020-15368,"['cve-2 OR cve_2', 'exploit']",2,2021-10-29T07:46:53+0000,341,294,C++,29,['CVE-2020-15368']
Night-King-Host/75Xauto,PS4 7.5X FW Exploit Host Full Auto Mode,https://github.com/Night-King-Host/75Xauto,['exploit'],1,2021-10-29T20:16:05+0000,2559,0,HTML,0,[]
Night-King-Host/75XV3b1,PS4 7.5X Exploit Host (Initial Jailbreak Release),https://github.com/Night-King-Host/75XV3b1,['exploit'],1,2021-10-29T20:16:56+0000,2876,0,HTML,0,[]
Night-King-Host/75XV3b2,PS4 7.5X Host Exploit (Reduce sleeps in jb.c to speed up),https://github.com/Night-King-Host/75XV3b2,['exploit'],1,2021-10-29T20:17:48+0000,2794,0,HTML,0,[]
Night-King-Host/755Auto,Night King 7.55FW Host Exploit With Mixed Auto mode PRB-Borg and DarkmodderVC,https://github.com/Night-King-Host/755Auto,['exploit'],1,2021-10-29T20:15:31+0000,6159,2,HTML,0,[]
rcevulndev/rcevulndev.github.io,None,https://github.com/rcevulndev/rcevulndev.github.io,['rce'],1,2021-10-29T09:44:01+0000,354,0,HTML,0,[]
Night-King-Host/75XV3b6,"7.5X Host Exploit - Jun 03,2021 Exploit (Imitate legit network traffic before exploit)",https://github.com/Night-King-Host/75XV3b6,['exploit'],1,2021-10-29T20:21:19+0000,3074,0,HTML,0,[]
Night-King-Host/75XV3b3,"7.5X Exploit FW (May 2nd, 2021) Exploit",https://github.com/Night-King-Host/75XV3b3,['exploit'],1,2021-10-29T20:18:36+0000,3243,0,HTML,0,[]
Night-King-Host/75XV3b5,"7.5x FW Exploit (Exploit Date: May 27th, 2021)",https://github.com/Night-King-Host/75XV3b5,['exploit'],1,2021-10-29T20:20:43+0000,4009,0,HTML,0,[]
Night-King-Host/Night-King-Host.github.io,PS4 Host Exploits For 5.05 Firmware to 7.55 Firmware,https://github.com/Night-King-Host/Night-King-Host.github.io,['exploit'],1,2021-10-29T20:10:16+0000,2017,6,HTML,2,[]
wjddnjs33/Exploit,Exploit Code,https://github.com/wjddnjs33/Exploit,['exploit'],1,2021-10-29T01:39:31+0000,17650,0,CSS,0,[]
bcoles/serenity-exploits,Various exploits for SerenityOS,https://github.com/bcoles/serenity-exploits,['exploit'],1,2021-10-29T07:21:30+0000,14,11,C++,0,[]
jweny/pocassist,全新的开源漏洞测试框架，实现poc在线编辑、运行、批量测试。使用文档：,https://github.com/jweny/pocassist,"['cve poc', 'vulnerability poc']",2,2021-10-29T06:04:12+0000,56685,767,Go,137,[]
gl4ssesbo1/Nebula,"Cloud C2 Framework, which at the moment offers reconnaissance, enumeration, exploitation, post exploitation on AWS, but still working to allow testing other Cloud Providers and DevOps Components.",https://github.com/gl4ssesbo1/Nebula,['exploit'],1,2021-10-29T14:30:44+0000,1295,179,Python,37,[]
gittina/expressyouRcell,None,https://github.com/gittina/expressyouRcell,['rce'],1,2021-10-29T13:35:12+0000,3582,0,R,0,[]
hansmach1ne/lfimap,Local file inclusion discovery and exploitation tool,https://github.com/hansmach1ne/lfimap,['exploit'],1,2021-10-29T20:37:57+0000,214,4,Python,0,[]
0iphor13/Scripts-and-Exploits,"Random scripts and exploits I used, modified or wrote.",https://github.com/0iphor13/Scripts-and-Exploits,"['exploit', 'metasploit module OR payload']",2,2021-10-29T07:46:34+0000,46,3,Ruby,0,[]
tencentcloud-sdk-php/rce,None,https://github.com/tencentcloud-sdk-php/rce,['rce'],1,2021-10-29T03:07:56+0000,79,0,PHP,0,[]
EntySec/HatSploit,"Modular penetration testing platform that enables you to write, test, and execute exploit code.",https://github.com/EntySec/HatSploit,"['exploit', 'sploit']",2,2021-10-29T17:41:59+0000,5482,100,Python,37,[]
Anonymous-ghost/AttackWebFrameworkTools,"本软件首先集成危害性较大框架和部分主流cms的rce(无需登录,或者登录绕过执行rce)和反序列化(利用链简单)。上传getshell。sql注入等高危漏洞直接就可以拿权限出数据。其次对一些构造复杂exp漏洞进行检测。傻瓜式导入url即可实现批量测试,能一键getshell检测绝不sql注入或者不是只检测。其中thinkphp 集成所有rce Exp Struts2漏洞集成了shack2 和k8 漏洞利用工具所有Exp并对他们的exp进行优化和修复此工具的所集成漏洞全部是基于平时实战中所得到的经验从而写入到",https://github.com/Anonymous-ghost/AttackWebFrameworkTools,['rce'],1,2021-10-29T04:54:04+0000,287894,711,,147,[]
pen4uin/Poc-Exp,漏洞研究，中间件/OA/CMS/路由器/...,https://github.com/pen4uin/Poc-Exp,"['cve poc', 'vulnerability poc']",2,2021-10-29T15:28:58+0000,395,59,,12,[]
David-Reguera-Garcia-Dreg/xshellex,"With xshellex you can paste any kind of c-shellcode strings in x64dbg, ollydbg & immunity debugger",https://github.com/David-Reguera-Garcia-Dreg/xshellex,['shellcode'],1,2021-10-29T19:06:13+0000,22813,22,C,9,[]
David-Reguera-Garcia-Dreg/shellex,"C-shellcode to hex converter, handy tool for paste & execute shellcodes in IDA PRO, gdb, windbg, radare2, ollydbg, x64dbg, immunity debugger & 010 editor",https://github.com/David-Reguera-Garcia-Dreg/shellex,['shellcode'],1,2021-10-29T19:04:48+0000,24144,67,C,19,[]
David-Reguera-Garcia-Dreg/x64dbg-exploiting,Do you want to use x64dbg instead of immunity debugger?,https://github.com/David-Reguera-Garcia-Dreg/x64dbg-exploiting,['exploit'],1,2021-10-29T19:07:01+0000,420,21,,2,[]
