full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
commixproject/commix,Automated All-in-One OS Command Injection Exploitation Tool.,https://github.com/commixproject/commix,"['command injection', 'exploit']",2,2021-10-15T06:06:02+0000,5408,2929,Python,649,[]
offensive-security/exploitdb-bin-sploits,Exploit Database binary exploits located in the /sploits directory,https://github.com/offensive-security/exploitdb-bin-sploits,"['exploit', 'sploit']",2,2021-10-15T00:05:46+0000,1534761,1512,Python,520,[]
offensive-security/exploitdb,The official Exploit Database repository,https://github.com/offensive-security/exploitdb,['exploit'],1,2021-10-15T05:07:51+0000,260912,6529,C,1811,[]
Mr-xn/Penetration_Testing_POC,渗透测试有关的POC、EXP、脚本、提权、小工具等---About penetration-testing python-script poc getshell csrf xss cms php-getshell domainmod-xss penetration-testing-poc csrf-webshell cobub-razor cve rce sql sql-poc poc-exp bypass oa-getshell cve-cms,https://github.com/Mr-xn/Penetration_Testing_POC,"['cve poc', 'exploit', 'rce', 'rce poc']",4,2021-10-15T04:39:59+0000,1344329,3636,PowerShell,1256,[]
ind3p3nd3nt/vncperlbot,This code is an IRC BOT that can connect to an IRC server with SSL The main purpose of this bot is to scan for Open/Unsecured VNC servers. The bot can also search for credit card informations in the computer that the bot is running (removed in last version,https://github.com/ind3p3nd3nt/vncperlbot,['exploit'],1,2021-10-15T15:32:34+0000,481,6,Perl,1,[]
wjddnjs33/Exploit,Exploit Code,https://github.com/wjddnjs33/Exploit,['exploit'],1,2021-10-15T14:58:11+0000,17632,0,CSS,0,[]
ARPSyndicate/xlocate,the ultimate exploits/references finder,https://github.com/ARPSyndicate/xlocate,['exploit'],1,2021-10-15T15:33:50+0000,66475,12,Python,4,[]
hltfbk/E3C-Corpus,"E3C is a freely available multilingual corpus (Italian, English, French, Spanish, and Basque) of semantically annotated clinical narratives to allow for the linguistic analysis, benchmarking, and training of information extraction systems. It consists of t",https://github.com/hltfbk/E3C-Corpus,['exploit'],1,2021-10-15T13:15:32+0000,192726,0,,1,[]
ycdxsb/PocOrExp_in_Github,聚合Github上已有的Poc或者Exp，CVE信息来自CVE官网。Auto Collect Poc Or Exp from Github by CVE ID.,https://github.com/ycdxsb/PocOrExp_in_Github,['cve poc'],1,2021-10-15T04:01:53+0000,72202,210,Python,60,[]
ARPSyndicate/cvemon,Monitoring exploits & references for CVEs,https://github.com/ARPSyndicate/cvemon,['exploit'],1,2021-10-15T06:38:40+0000,101267,48,,4,[]
gittina/expressyouRcell,None,https://github.com/gittina/expressyouRcell,['rce'],1,2021-10-15T07:15:57+0000,2209,0,R,0,[]
0xFenrik/Eternalblue,"Eternalblue written in CSharp. Contains version detection, vulnerability scanner and exploit of MS17-010",https://github.com/0xFenrik/Eternalblue,"['exploit', 'metasploit module OR payload']",2,2021-10-15T14:20:19+0000,178,136,C#,16,['MS17-010']
tencentcloud-sdk-php/rce,None,https://github.com/tencentcloud-sdk-php/rce,['rce'],1,2021-10-15T01:38:54+0000,72,0,PHP,0,[]
Patrowl/PatrowlHearsData,"Open-Source Vulnerability Intelligence Center - Unified source of vulnerability, exploit and threat Intelligence feeds",https://github.com/Patrowl/PatrowlHearsData,['exploit'],1,2021-10-15T00:03:00+0000,409376,32,,19,[]
geeksh-lab/msfInstaller,Easy metasploit  and hacking tools like WPscan and Nikto installer for debian distribution,https://github.com/geeksh-lab/msfInstaller,['metasploit module OR payload'],1,2021-10-15T12:51:52+0000,10,0,Shell,0,[]
S1lkys/CVE-2020-29254,TikiWiki 21.2 allows to edit templates without the use of a CSRF protection. ,https://github.com/S1lkys/CVE-2020-29254,['cve-2 OR cve_2'],1,2021-10-15T05:35:30+0000,1157,1,,2,['CVE-2020-29254']
zhzyker/vulmap,"Vulmap 是一款 web 漏洞扫描和验证工具, 可对 webapps 进行漏洞扫描, 并且具备漏洞验证功能",https://github.com/zhzyker/vulmap,"['exploit', 'rce']",2,2021-10-15T06:27:01+0000,3416,1833,Python,338,[]
SevenC-base/PostExploitation,This is use for PostExploitation.,https://github.com/SevenC-base/PostExploitation,['exploit'],1,2021-10-15T02:59:26+0000,0,0,Ruby,0,[]
ycdxsb/Exploits,在科研（摸鱼）过程中，收集到的或者自己写的一些有用的（经过实战检验的）exp/poc，欢迎提交issue和PR,https://github.com/ycdxsb/Exploits,['exploit'],1,2021-10-15T03:07:50+0000,59594,2,Python,1,[]
thecoderstudio/apollo,"Apollo is a post-exploitation tool for managing, enumerating and pivotting on compromised machines.",https://github.com/thecoderstudio/apollo,['exploit'],1,2021-10-15T11:31:11+0000,1437,5,Python,0,[]
peanuts62/IOT_CVE,poc of ImageMagick hangs,https://github.com/peanuts62/IOT_CVE,['cve poc'],1,2021-10-15T03:28:02+0000,411,0,,0,[]
chinaYozz/CVE-2020-25078,None,https://github.com/chinaYozz/CVE-2020-25078,['cve-2 OR cve_2'],1,2021-10-15T13:33:38+0000,0,0,Python,0,['CVE-2020-25078']
